Name,Source,Sector,Industry
Altisource Portfolio Solutions S.A.,2018,10,92
"Enphase Energy, Inc.",2018,4,44
"Zendesk, Inc.",2018,8,75
"Renewable Energy Group, Inc.",2018,2,28
Atlanticus Holdings Corporation,2018,10,93
PennyMac Mortgage Investment Trust,2018,10,81
"B. Riley Financial, Inc.",2018,10,95
"THL Credit, Inc.",2018,10,82
"STARWOOD PROPERTY TRUST, INC.",2018,10,81
Western Asset Mortgage Capital Corporation,2018,10,81
"Midland States Bancorp, Inc.",2018,5,51
"Independence Realty Trust, Inc.",2018,10,89
Ingersoll-Rand plc (Ireland),2018,4,36
"Clovis Oncology, Inc.",2018,1,4
Cowen Inc.,2018,10,95
Otter Tail Corporation,2018,2,26
"Novan, Inc.",2018,1,4
Accenture plc,2018,10,100
"Neos Therapeutics, Inc.",2018,1,6
Apollo Commercial Real Estate Finance,2018,10,85
General Motors Company,2018,4,37
Hyatt Hotels Corporation,2018,6,53
Addus HomeCare Corporation,2018,9,79
SecureWorks Corp.,2018,8,75
Sunrun Inc.,2018,2,25
MSG Networks Inc.,2018,8,66
"Arcadia Biosciences, Inc.",2018,7,59
"MobileIron, Inc.",2018,8,75
"County Bancorp, Inc.",2018,5,51
"Caleres, Inc.",2018,7,64
"Northwest Bancshares, Inc.",2018,5,51
PDS Biotechnology Corporation,2018,1,6
R1 RCM Inc.,2018,9,76
First American Corporation (The),2018,5,47
Chesapeake Lodging Trust,2018,6,53
"Nova Lifestyle, Inc",2018,7,64
"CBTX, Inc.",2018,5,51
Pebblebrook Hotel Trust,2018,6,53
"Pure Storage, Inc.",2018,4,41
"Telenav, Inc.",2018,7,62
Luther Burbank Corporation,2018,5,51
National Bank Holdings Corporation,2018,5,51
"Primerica, Inc.",2018,10,87
Metropolitan Bank Holding Corp.,2018,5,52
Chatham Lodging Trust (REIT),2018,6,53
Terreno Realty Corporation,2018,6,56
"Golub Capital BDC, Inc.",2018,10,82
"Heat Biologics, Inc.",2018,1,4
S&W Seed Company,2018,7,59
Sensata Technologies Holding plc,2018,4,42
"Teladoc Health, Inc.",2018,9,76
ContraFect Corporation,2018,1,4
Pfenex Inc.,2018,1,5
"IQVIA Holdings, Inc.",2018,9,76
"Eagle Bancorp Montana, Inc.",2018,5,51
"Stag Industrial, Inc.",2018,6,56
"Revance Therapeutics, Inc.",2018,1,6
"Kala Pharmaceuticals, Inc.",2018,1,6
"Ra Pharmaceuticals, Inc.",2018,1,4
Ryerson Holding Corporation,2018,10,89
"Quad Graphics, Inc",2018,3,33
"Preferred Apartment Communities, Inc.",2018,6,56
"Hudson Pacific Properties, Inc.",2018,6,56
"Express, Inc.",2018,7,65
"Soleno Therapeutics, Inc.",2018,1,1
"Sesen Bio, Inc.",2018,1,4
"Tower International, Inc.",2018,10,87
Oasis Petroleum Inc.,2018,2,24
BIQI International Holdings Corporation,2018,10,84
"BWX Technologies, Inc.",2018,2,21
The KEYW Holding Corporation,2018,2,20
Aspen Group Inc.,2018,10,96
"GenMark Diagnostics, Inc.",2018,1,10
Horizon Technology Finance Corporation,2018,10,82
Air Lease Corporation,2018,2,18
"Reven Housing REIT, Inc.",2018,6,56
ECA Marcellus Trust I,2018,2,22
Yangtze River Port and Logistics Limited,2018,10,84
OFS Capital Corporation,2018,10,82
Atossa Genetics Inc.,2018,1,1
"Ameresco, Inc.",2018,2,21
"Customers Bancorp, Inc",2018,5,52
"Electromed, Inc.",2018,1,14
"Thermon Group Holdings, Inc.",2018,4,45
Semgroup Corporation,2018,2,27
LyondellBasell Industries NV,2018,4,35
"Groupon, Inc.",2018,8,70
Medley Capital Corporation,2018,10,82
CoreSite Realty Corporation,2018,10,87
"LiveXLive Media, Inc.",2018,8,70
"Takung Art Co., Ltd.",2018,10,83
"Sabra Health Care REIT, Inc.",2018,9,78
Horizon Therapeutics Public Limited Company,2018,1,5
Nielsen N.V.,2018,10,89
Wright Medical Group N.V.,2018,1,14
"Knight Transportation, Inc.",2018,2,17
Standard AVB Financial Corp.,2018,5,52
Brunswick Corporation,2018,4,37
"Northfield Bancorp, Inc.",2018,5,50
"Otonomy, Inc.",2018,1,5
"MACOM Technology Solutions Holdings, Inc.",2018,4,42
"CarGurus, Inc.",2018,7,62
"OptiNose, Inc.",2018,1,6
"Sensus Healthcare, Inc.",2018,1,14
Global Indemnity Limited,2018,5,47
"IZEA Worldwide, Inc.",2018,8,70
Gladstone Land Corporation,2018,6,56
"Vera Bradley, Inc.",2018,7,64
"Firsthand Technology Value Fund, Inc.",2018,10,82
"eXp World Holdings, Inc.",2018,10,98
Brookfield Property REIT Inc.,2018,6,56
New Mountain Finance Corporation,2018,10,82
"Paysign, Inc.",2018,9,76
"Calithera Biosciences, Inc.",2018,1,4
"Organovo Holdings, Inc.",2018,1,2
PLx Pharma Inc.,2018,1,1
"Summit Hotel Properties, Inc.",2018,6,53
"Walker & Dunlop, Inc.",2018,10,81
"American Renal Associates Holdings, Inc",2018,9,79
"Ascena Retail Group, Inc.",2018,7,65
"DelMar Pharmaceuticals, Inc.",2018,1,4
"Spirit Airlines, Inc.",2018,2,16
Howard Hughes Corporation (The),2018,6,58
RBB Bancorp,2018,5,51
"Staffing 360 Solutions, Inc.",2018,10,89
"Townsquare Media, Inc.",2018,8,66
"American Assets Trust, Inc.",2018,6,56
"GoPro, Inc.",2018,4,41
Oconee Federal Financial Corp.,2018,5,50
Invitae Corporation,2018,1,11
"Huntington Ingalls Industries, Inc.",2018,4,43
"X4 Pharmaceuticals, Inc.",2018,1,4
"Adverum Biotechnologies, Inc.",2018,10,88
"CytomX Therapeutics, Inc.",2018,1,4
"GNC Holdings, Inc.",2018,7,61
"Conifer Holdings, Inc.",2018,5,49
Quanterix Corporation,2018,1,11
Karyopharm Therapeutics Inc.,2018,1,4
"BankUnited, Inc.",2018,5,51
NGL ENERGY PARTNERS LP,2018,2,28
PennantPark Floating Rate Capital Ltd.,2018,10,82
"Loop Industries, Inc.",2018,4,46
VOC Energy Trust,2018,2,22
Regulus Therapeutics Inc.,2018,1,4
"Bankwell Financial Group, Inc.",2018,5,51
"Citius Pharmaceuticals, Inc.",2018,1,1
"Kinder Morgan, Inc.",2018,2,27
"SharpSpring, Inc.",2018,8,75
"CHF Solutions, Inc.",2018,1,14
"Avinger, Inc.",2018,1,14
"Floor & Decor Holdings, Inc.",2018,7,65
"Marathon Patent Group, Inc.",2018,8,74
Andeavor Logistics LP,2018,2,27
Ideal Power Inc.,2018,4,44
Solar Senior Capital Ltd.,2018,10,82
"TPG Specialty Lending, Inc.",2018,10,82
"Aratana Therapeutics, Inc.",2018,1,5
SandRidge Mississippian Trust I,2018,2,22
GSV Capital Corp,2018,10,82
"Bonanza Creek Energy, Inc.",2018,2,24
"LEAP THERAPEUTICS, INC.",2018,1,4
Garrison Capital Inc.,2018,10,82
Kosmos Energy Ltd.,2018,2,24
Marathon Petroleum Corporation,2018,2,28
RLJ Lodging Trust,2018,6,53
Global Eagle Entertainment Inc.,2018,8,72
Lindblad Expeditions Holdings Inc.,2018,2,16
"Square, Inc.",2018,8,70
"Coherus BioSciences, Inc.",2018,10,88
Monroe Capital Corporation,2018,10,82
Fidus Investment Corporation,2018,10,82
Norwegian Cruise Line Holdings Ltd.,2018,2,16
"Aravive, Inc.",2018,1,1
"Neurotrope, Inc.",2018,1,4
"American Midstream Partners, LP",2018,2,27
"AG Mortgage Investment Trust, Inc.",2018,10,81
Bandwidth Inc.,2018,8,75
"SunCoke Energy, Inc.",2018,2,30
"SAExploration Holdings, Inc.",2018,2,19
"IF Bancorp, Inc.",2018,5,50
AMC Networks Inc.,2018,8,66
"Advanced Emissions Solutions, Inc.",2018,2,25
Ultragenyx Pharmaceutical Inc.,2018,1,5
"Plymouth Industrial REIT, Inc.",2018,6,56
"Insys Therapeutics, Inc.",2018,1,6
"Moxian, Inc.",2018,10,83
"Akebia Therapeutics, Inc.",2018,10,87
Pingtan Marine Enterprise Ltd.,2018,10,84
"The Chefs&#39; Warehouse, Inc.",2018,7,61
"CommScope Holding Company, Inc.",2018,4,41
Artisan Partners Asset Management Inc.,2018,10,95
"Peak Resorts, Inc.",2018,6,54
"Orchid Island Capital, Inc.",2018,10,81
"HomeStreet, Inc.",2018,5,51
"WPX Energy, Inc.",2018,2,24
Trinseo S.A.,2018,4,35
Regional Management Corp.,2018,10,93
"Fortune Brands Home & Security, Inc.",2018,4,38
Matador Resources Company,2018,2,24
Permianville Royalty Trust,2018,2,22
Alkermes plc,2018,10,88
"Acadia Healthcare Company, Inc.",2018,9,79
"Lantheus Holdings, Inc.",2018,1,12
SandRidge Permian Trust,2018,2,22
Aptiv PLC,2018,4,37
"First Business Financial Services, Inc.",2018,5,51
Entegra Financial Corp.,2018,5,51
"CohBar, Inc.",2018,1,2
"GWG Holdings, Inc",2018,5,48
"Tilly&#39;s, Inc.",2018,7,65
"Manning & Napier, Inc.",2018,10,95
Xylem Inc.,2018,4,45
"U.S. Silica Holdings, Inc.",2018,2,19
Chesapeake Granite Wash Trust,2018,2,22
"Chuy&#39;s Holdings, Inc.",2018,7,63
"Era Group, Inc.",2018,2,19
Sprague Resources LP,2018,2,28
"Dave & Buster&#39;s Entertainment, Inc.",2018,7,63
"Global Net Lease, Inc.",2018,6,56
"Verastem, Inc.",2018,1,4
"TripAdvisor, Inc.",2018,8,70
"Wellesley Bancorp, Inc.",2018,5,51
The Carlyle Group L.P.,2018,10,82
Athene Holding Ltd.,2018,5,48
"Wheeler Real Estate Investment Trust, Inc.",2018,6,56
Ready Capital Corporation,2018,10,81
"Synlogic, Inc.",2018,1,4
"Mid-Con Energy Partners, LP",2018,2,24
"Laredo Petroleum, Inc.",2018,2,24
Genie Energy Ltd.,2018,2,26
"Guidewire Software, Inc.",2018,8,75
"Corindus Vascular Robotics, Inc.",2018,10,88
RH,2018,7,65
Inpixon,2018,8,75
Ares Commercial Real Estate Corporation,2018,10,81
"FTS International, Inc.",2018,2,19
"Smart Sand, Inc.",2018,2,19
"Enova International, Inc.",2018,10,87
"FS Bancorp, Inc.",2018,5,50
Capri Holdings Limited,2018,7,64
"BioSig Technologies, Inc.",2018,1,14
Tronox Holdings plc,2018,2,30
"Post Holdings, Inc.",2018,7,61
"Esquire Financial Holdings, Inc.",2018,5,51
"Nine Energy Service, Inc.",2018,2,19
Power REIT,2018,6,56
Phio Pharmaceuticals Corp.,2018,1,4
"Global Brass and Copper Holdings, Inc.",2018,4,35
Global Medical REIT Inc.,2018,9,78
"MIDSTATES PETROLEUM COMPANY, INC.",2018,2,24
"Worldpay, Inc.",2018,10,90
DarioHealth Corp.,2018,1,14
Cerecor Inc.,2018,1,5
PBF Energy Inc.,2018,2,28
"Xenetic Biosciences, Inc.",2018,1,4
Tecnoglass Inc.,2018,4,40
Phillips 66,2018,2,28
"Eastside Distilling, Inc.",2018,7,60
"Fiesta Restaurant Group, Inc.",2018,7,63
"Cloudera, Inc.",2018,8,75
"Voya Financial, Inc.",2018,5,48
Lipocine Inc.,2018,1,5
Medley LLC,2018,10,82
"Independence Contract Drilling, Inc.",2018,2,19
Gogo Inc.,2018,8,72
Tecogen Inc.,2018,4,44
"Social Reality, Inc.",2018,8,70
"HomeTrust Bancshares, Inc.",2018,5,50
SandRidge Mississippian Trust II,2018,2,22
Pacific Coast Oil Trust,2018,2,22
STORE Capital Corporation,2018,10,87
"Clearside Biomedical, Inc.",2018,1,6
"Triumph Bancorp, Inc.",2018,10,87
"Diamondback Energy, Inc.",2018,2,24
"Atlas Financial Holdings, Inc.",2018,5,49
"Stellar Biotechnologies, Inc.",2018,1,2
Foresight Energy LP,2018,2,30
"EQM Midstream Partners, LP",2018,2,27
"Sound Financial Bancorp, Inc.",2018,5,50
"Empire State Realty Trust, Inc.",2018,6,56
Trilogy Metals Inc.,2018,2,23
"TCG BDC, Inc.",2018,10,82
"Millendo Therapeutics, Inc.",2018,1,5
"Professional Diversity Network, Inc.",2018,8,70
"Bloomin&#39; Brands, Inc.",2018,7,63
"Natural Grocers by Vitamin Cottage, Inc.",2018,10,89
"Hunt Companies Finance Trust, Inc.",2018,10,81
NMI Holdings Inc,2018,5,49
"Sears Hometown and Outlet Stores, Inc.",2018,7,65
"Ekso Bionics Holdings, Inc.",2018,1,14
"Shutterstock, Inc.",2018,8,70
Hi-Crush Partners LP,2018,2,19
"Summit Midstream Partners, LP",2018,2,27
Silvercrest Asset Management Group Inc.,2018,10,95
"Malvern Bancorp, Inc.",2018,5,51
Performant Financial Corporation,2018,9,77
AbbVie Inc.,2018,1,1
"Eaton Corporation, PLC",2018,3,32
"Sientra, Inc.",2018,1,14
Stellus Capital Investment Corporation,2018,10,82
"Innovate Biopharmaceuticals, Inc.",2018,1,4
MPLX LP,2018,2,27
TransUnion,2018,10,90
"WhiteHorse Finance, Inc.",2018,10,82
Sunoco LP,2018,7,65
"MyoKardia, Inc.",2018,10,88
"Delek Logistics Partners, L.P.",2018,2,28
CyrusOne Inc,2018,8,71
Front Yard Residential Corporation,2018,6,56
Altisource Asset Management Corp,2018,6,56
Emerge Energy Services LP,2018,2,19
Zoetis Inc.,2018,7,59
"SunCoke Energy Partners, L.P.",2018,2,30
"Syros Pharmaceuticals, Inc.",2018,1,4
"China Bat Group, Inc.",2018,10,83
New Residential Investment Corp.,2018,10,81
"Aclaris Therapeutics, Inc.",2018,1,5
"Dermira, Inc.",2018,1,6
"Arcimoto, Inc.",2018,4,44
Prothena Corporation plc,2018,1,5
"Evertec, Inc.",2018,10,90
Harvest Capital Credit Corporation,2018,10,82
"G1 Therapeutics, Inc.",2018,10,89
"Rapid7, Inc.",2018,8,75
Liberty Media Corporation,2018,8,66
Ellington Residential Mortgage REIT,2018,10,81
"Health Insurance Innovations, Inc.",2018,9,76
"MasTec, Inc.",2018,2,21
The ExOne Company,2018,4,42
Pattern Energy Group Inc.,2018,2,25
"TRI Pointe Group, Inc.",2018,6,57
"Kindred Biosciences, Inc.",2018,1,5
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",2018,2,25
American Homes 4 Rent,2018,6,56
First Internet Bancorp,2018,5,51
Taylor Morrison Home Corporation,2018,6,57
Smart,2018,7,61
"ADOMANI, Inc.",2018,10,89
Snap Inc.,2018,8,70
"Independent Bank Group, Inc",2018,5,52
News Corporation,2018,3,34
"SeaWorld Entertainment, Inc.",2018,6,54
Menlo Therapeutics Inc.,2018,1,5
"Spring Bank Pharmaceuticals, Inc.",2018,1,4
"NantHealth, Inc.",2018,9,76
NXT-ID Inc.,2018,8,75
"Hemisphere Media Group, Inc.",2018,8,66
Intra-Cellular Therapies Inc.,2018,1,6
"Clearway Energy, Inc.",2018,2,26
Mallinckrodt plc,2018,1,1
"American Finance Trust, Inc.",2018,6,56
"Armada Hoffler Properties, Inc.",2018,6,56
"Youngevity International, Inc.",2018,10,87
"Evolus, Inc.",2018,1,6
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2018,2,20
"Rexford Industrial Realty, Inc.",2018,6,56
Capitala Finance Corp.,2018,10,82
"Epizyme, Inc.",2018,1,4
Cherry Hill Mortgage Investment Corporation,2018,10,81
Intercontinental Exchange Inc.,2018,10,95
Dell Technologies Inc.,2018,8,73
"Goldman Sachs BDC, Inc.",2018,10,82
Phillips 66 Partners LP,2018,2,27
"HD Supply Holdings, Inc.",2018,4,40
Murphy USA Inc.,2018,7,65
Braemar Hotels & Resorts Inc.,2018,6,54
"Five Point Holdings, LLC",2018,6,58
"Pulmatrix, Inc.",2018,1,5
New Home Company Inc. (The),2018,6,57
"BioTelemetry, Inc.",2018,1,14
"BMC Stock Holdings, Inc.",2018,4,40
Ciner Resources LP,2018,2,30
"Match Group, Inc.",2018,8,70
"Sprouts Farmers Market, Inc.",2018,7,61
Energous Corporation,2018,4,42
Frank&#39;s International N.V.,2018,2,19
"Gaming and Leisure Properties, Inc.",2018,6,54
Third Point Reinsurance Ltd.,2018,5,49
"Benefitfocus, Inc.",2018,10,99
"Mirati Therapeutics, Inc.",2018,1,2
Criteo S.A.,2018,8,70
"Century Communities, Inc.",2018,10,87
"Stitch Fix, Inc.",2018,8,73
"QTS Realty Trust, Inc.",2018,8,71
Ladder Capital Corp,2018,10,81
Oaktree Strategic Income Corporation,2018,10,82
"Premier, Inc.",2018,9,76
CM Finance Inc,2018,10,82
Alcentra Capital Corp.,2018,10,82
"Marcus & Millichap, Inc.",2018,10,97
National General Holdings Corp,2018,5,49
Allergan plc.,2018,1,1
Vince Holding Corp.,2018,7,64
"Emerald Expositions Events, Inc.",2018,8,68
Allegion plc,2018,4,36
"Jason Industries, Inc.",2018,4,40
"Burlington Stores, Inc.",2018,7,65
"Axsome Therapeutics, Inc.",2018,10,87
New Media Investment Group Inc.,2018,8,67
New Age Beverages Corporation,2018,1,9
Resonant Inc.,2018,4,42
Houghton Mifflin Harcourt Company,2018,10,96
TriplePoint Venture Growth BDC Corp.,2018,10,82
Santander Consumer USA Holdings Inc.,2018,10,93
"LGI Homes, Inc.",2018,6,57
"A10 Networks, Inc.",2018,8,75
"Installed Building Products, Inc.",2018,4,40
"RE/MAX Holdings, Inc.",2018,10,98
"Extended Stay America, Inc.",2018,6,53
"Plains Group Holdings, L.P.",2018,2,28
Blue Capital Reinsurance Holdings Ltd.,2018,5,49
Xenon Pharmaceuticals Inc.,2018,1,5
"Matinas Biopharma Holdings, Inc.",2018,1,6
PBF Logistics LP,2018,2,28
"MTBC, Inc.",2018,9,76
"Theravance Biopharma, Inc.",2018,1,5
"Pieris Pharmaceuticals, Inc.",2018,1,4
"OneMain Holdings, Inc.",2018,10,93
Aramark,2018,9,77
"Akoustis Technologies, Inc.",2018,4,42
Oxbridge Re Holdings Limited,2018,10,87
EP Energy Corporation,2018,2,24
Perrigo Company,2018,1,8
"Del Taco Restaurants, Inc.",2018,7,63
"Jaguar Health, Inc.",2018,1,6
Hilton Worldwide Holdings Inc.,2018,6,53
"Advanced Disposal Services, Inc.",2018,2,29
Oxford Immunotec Global PLC,2018,1,11
Zosano Pharma Corporation,2018,1,5
"Cypress Energy Partners, L.P.",2018,2,19
Knowles Corporation,2018,4,41
"ONE Gas, Inc.",2018,2,26
Newtek Business Services Corp.,2018,10,82
"Recro Pharma, Inc.",2018,1,6
Blue Bird Corporation,2018,4,37
Fortress Transportation and Infrastructure Investors LLC,2018,2,18
"BioHiTech Global, Inc.",2018,2,29
uniQure N.V.,2018,1,4
Civeo Corporation,2018,10,87
Element Solutions Inc.,2018,4,35
"CareTrust REIT, Inc.",2018,9,78
"Miragen Therapeutics, Inc.",2018,1,4
Riverview Financial Corporation,2018,5,51
REGENXBIO Inc.,2018,10,87
"Eldorado Resorts, Inc.",2018,6,54
"Paycom Software, Inc.",2018,8,75
"Malibu Boats, Inc.",2018,4,39
"A-Mark Precious Metals, Inc.",2018,10,91
Farmland Partners Inc.,2018,6,56
Paylocity Holding Corporation,2018,8,75
"Enable Midstream Partners, LP",2018,2,27
"1347 Property Insurance Holdings, Inc.",2018,10,89
Sphere 3D Corp.,2018,8,75
"EnLink Midstream, LLC",2018,2,27
"AgroFresh Solutions, Inc.",2018,7,61
"Enviva Partners, LP",2018,2,30
Party City Holdco Inc.,2018,7,65
"Papa Murphy&#39;s Holdings, Inc.",2018,7,63
"Continental Building Products, Inc.",2018,4,40
Endo International plc,2018,1,1
Tribune Publishing Company,2018,8,67
"City Office REIT, Inc.",2018,6,56
Navient Corporation,2018,10,89
"PlayAGS, Inc.",2018,8,69
"The Michaels Companies, Inc.",2018,7,65
GrubHub Inc.,2018,7,63
"Parsley Energy, Inc.",2018,2,24
"HV Bancorp, Inc.",2018,10,87
Washington Prime Group Inc.,2018,6,56
"Corbus Pharmaceuticals Holdings, Inc.",2018,1,5
"Genprex, Inc.",2018,1,4
"The Rubicon Project, Inc.",2018,8,70
"Arista Networks, Inc.",2018,8,75
"Catalent, Inc.",2018,1,3
Quotient Limited,2018,1,10
"RumbleOn, Inc.",2018,10,87
Moelis & Company,2018,10,95
Dorian LPG Ltd.,2018,2,15
Sabre Corporation,2018,8,70
Blueprint Medicines Corporation,2018,10,88
"ViewRay, Inc.",2018,1,13
"Sage Therapeutics, Inc.",2018,1,6
Rayonier Advanced Materials Inc.,2018,4,35
Greenpro Capital Corp.,2018,10,83
IHS Markit Ltd.,2018,10,95
TimkenSteel Corporation,2018,4,40
"Minerva Neurosciences, Inc",2018,10,87
"Heritage Insurance Holdings, Inc.",2018,5,49
Antero Midstream Corporation,2018,2,27
Veritiv Corporation,2018,4,38
NOW Inc.,2018,4,40
"TerraForm Power, Inc.",2018,2,25
"e.l.f. Beauty, Inc.",2018,7,61
"Bellerophon Therapeutics, Inc.",2018,1,12
"Superior Drilling Products, Inc.",2018,2,19
GMS Inc.,2018,4,40
Montage Resources Corporation,2018,2,24
"Melrose Bancorp, Inc.",2018,5,50
Keysight Technologies Inc.,2018,4,41
Synchrony Financial,2018,10,93
Viper Energy Partners LP,2018,2,24
Nemaura Medical Inc.,2018,1,14
Investar Holding Corporation,2018,5,50
"NextEra Energy Partners, LP",2018,2,26
Celcuity Inc.,2018,1,11
"AquaBounty Technologies, Inc.",2018,7,59
Cabot Corporation,2018,10,89
"Advanced Drainage Systems, Inc.",2018,10,89
"AzurRx BioPharma, Inc.",2018,10,87
"Atara Biotherapeutics, Inc.",2018,1,4
Evoqua Water Technologies Corp.,2018,4,45
Westlake Chemical Partners LP,2018,2,28
Ashford Inc.,2018,6,56
"Qorvo, Inc.",2018,4,42
"Natera, Inc.",2018,1,11
scPharmaceuticals Inc.,2018,1,6
"CB Financial Services, Inc.",2018,5,50
"Paramount Group, Inc.",2018,10,87
"CACI International, Inc.",2018,2,20
"Limbach Holdings, Inc.",2018,2,21
"AAC Holdings, Inc.",2018,9,79
"El Pollo Loco Holdings, Inc.",2018,7,63
"Reliant Bancorp, Inc.",2018,5,51
"Avanos Medical, Inc.",2018,1,7
Foamix Pharmaceuticals Ltd.,2018,1,5
"Liberty TripAdvisor Holdings, Inc.",2018,8,70
"Kimball Electronics, Inc.",2018,4,36
"Vivint Solar, Inc.",2018,2,25
ReWalk Robotics Ltd.,2018,1,14
"Zayo Group Holdings, Inc.",2018,8,71
California Resources Corporation,2018,2,24
"Spark Therapeutics, Inc.",2018,1,4
GoDaddy Inc.,2018,8,70
"Seres Therapeutics, Inc.",2018,1,6
"Luby&#39;s, Inc.",2018,7,63
"Diplomat Pharmacy, Inc.",2018,9,79
New Senior Investment Group Inc.,2018,9,78
"Boot Barn Holdings, Inc.",2018,10,87
CNX Midstream Partners LP,2018,2,27
"Shell Midstream Partners, L.P.",2018,2,27
"Cidara Therapeutics, Inc.",2018,1,6
"Helius Medical Technologies, Inc.",2018,1,14
"Syneos Health, Inc.",2018,1,3
Medley Management Inc.,2018,10,82
"Freshpet, Inc.",2018,7,61
BrightSphere Investment Group plc,2018,10,95
Liberty Broadband Corporation,2018,8,72
The Joint Corp.,2018,7,63
NextDecade Corporation,2018,2,27
Medtronic plc,2018,1,7
"Great Western Bancorp, Inc.",2018,10,85
"PRA Health Sciences, Inc.",2018,1,3
"Yext, Inc.",2018,8,70
Cadence Bancorporation,2018,5,51
Great Ajax Corp.,2018,10,81
"Inspired Entertainment, Inc.",2018,8,69
"Flex Pharma, Inc.",2018,1,6
"C&J Energy Services, Inc",2018,2,19
"Cal-Maine Foods, Inc.",2018,7,61
"Xenia Hotels & Resorts, Inc.",2018,6,53
"Rocky Mountain Chocolate Factory, Inc.",2018,7,63
Vista Outdoor Inc.,2018,4,38
"SMART Global Holdings, Inc.",2018,10,89
"Senseonics Holdings, Inc.",2018,1,14
Wayfair Inc.,2018,8,73
"Patriot Transportation Holding, Inc.",2018,2,17
Axalta Coating Systems Ltd.,2018,4,40
"J. Alexander&#39;s Holdings, Inc.",2018,10,87
Park Hotels & Resorts Inc.,2018,6,53
"Zillow Group, Inc.",2018,10,98
"The Habit Restaurants, Inc.",2018,7,63
National Storage Affiliates Trust,2018,6,56
Performance Food Group Company,2018,10,89
"Nutanix, Inc.",2018,8,75
Restaurant Brands International Inc.,2018,7,63
"Evofem Biosciences, Inc.",2018,1,1
"Walgreens Boots Alliance, Inc.",2018,1,8
"Valeritas Holdings, Inc.",2018,1,6
Hess Midstream Partners LP,2018,2,28
"Inovalon Holdings, Inc.",2018,9,76
"Exela Technologies, Inc.",2018,10,99
"NexPoint Residential Trust, Inc.",2018,10,89
"James River Group Holdings, Ltd.",2018,5,49
"Shake Shack, Inc.",2018,6,54
Adaptimmune Therapeutics plc,2018,1,4
"Black Stone Minerals, L.P.",2018,2,24
"Zynerba Pharmaceuticals, Inc.",2018,10,87
"Aqua Metals, Inc.",2018,4,35
"Easterly Government Properties, Inc.",2018,10,89
"Polar Power, Inc.",2018,4,44
"Jernigan Capital, Inc.",2018,6,56
Mylan N.V.,2018,1,1
"Business First Bancshares, Inc.",2018,5,51
Boxlight Corporation,2018,10,96
"Allena Pharmaceuticals, Inc.",2018,1,6
"CSW Industrials, Inc.",2018,4,45
STERIS plc,2018,1,7
"Pulse Biosciences, Inc",2018,10,89
PJT Partners Inc.,2018,10,95
"Alpine Immune Sciences, Inc.",2018,1,4
Majesco,2018,8,75
XBiotech Inc.,2018,1,4
"Corvus Pharmaceuticals, Inc.",2018,1,4
"Black Knight, Inc.",2018,10,92
Chemours Company (The),2018,10,89
DAVIDsTEA Inc.,2018,7,61
"SailPoint Technologies Holdings, Inc.",2018,8,75
Seritage Growth Properties,2018,10,89
"Audentes Therapeutics, Inc.",2018,1,4
"Evolent Health, Inc",2018,9,76
Merchants Bancorp,2018,5,51
"Global Blood Therapeutics, Inc.",2018,1,5
Paramount Gold Nevada Corp.,2018,2,23
Avalon GloboCare Corp.,2018,10,86
"TPG RE Finance Trust, Inc.",2018,10,81
Babcock,2018,4,45
Datasea Inc.,2018,10,83
Community Healthcare Trust Incorporated,2018,9,78
WAVE Life Sciences Ltd.,2018,10,89
KKR Real Estate Finance Trust Inc.,2018,10,81
"Aimmune Therapeutics, Inc.",2018,1,6
"Presidio, Inc.",2018,8,73
"Tallgrass Energy, LP",2018,2,27
"PayPal Holdings, Inc.",2018,10,90
TopBuild Corp.,2018,10,87
Lumentum Holdings Inc.,2018,4,42
"Barnes & Noble Education, Inc",2018,10,96
Strongbridge Biopharma plc,2018,1,6
Jensyn Acquistion Corp.,2018,10,80
"Avangrid, Inc.",2018,2,26
"Rimini Street, Inc.",2018,8,75
Green Plains Partners LP,2018,2,28
TEGNA Inc.,2018,10,89
"Provident Bancorp, Inc.",2018,5,51
Exterran Corporation,2018,4,45
"National Western Life Group, Inc.",2018,5,47
Axovant Gene Therapies Ltd.,2018,1,5
Wingstop Inc.,2018,7,63
"Aeglea BioTherapeutics, Inc.",2018,1,4
People&#39;s Utah Bancorp,2018,5,51
The Madison Square Garden Company,2018,6,55
Ovid Therapeutics Inc.,2018,1,6
"Planet Fitness, Inc.",2018,7,63
The Kraft Heinz Company,2018,7,61
CONSOL Coal Resources LP,2018,2,30
Horizon Global Corporation,2018,4,37
SeaSpine Holdings Corporation,2018,1,14
Milacron Holdings Corp.,2018,4,36
"MasterCraft Boat Holdings, Inc.",2018,4,39
"Surgery Partners, Inc.",2018,9,79
"Ollie&#39;s Bargain Outlet Holdings, Inc.",2018,7,65
LivaNova PLC,2018,1,14
"Voyager Therapeutics, Inc.",2018,10,88
"LM Funding America, Inc.",2018,10,92
"Jounce Therapeutics, Inc.",2018,1,4
TMSR Holding Company Limited,2018,10,84
vTv Therapeutics Inc.,2018,1,5
CPI Card Group Inc.,2018,10,87
"AIT Therapeutics, Inc.",2018,1,12
Nabriva Therapeutics plc,2018,1,6
"SPX FLOW, Inc.",2018,4,36
"Allegiance Bancshares, Inc.",2018,5,51
"Associated Capital Group, Inc.",2018,10,95
