Name,Source,Sector,Industry
OrthoPediatrics Corp.,2018,2,14
"Assembly Biosciences, Inc.",2018,1,1
"Echo Global Logistics, Inc.",2018,8,71
Bristol-Myers Squibb Company,2018,1,3
"Obalon Therapeutics, Inc.",2018,2,14
"AcelRx Pharmaceuticals, Inc.",2018,1,3
"ARMOUR Residential REIT, Inc.",2018,5,29
"HealthEquity, Inc.",2018,7,51
"Roku, Inc.",2018,7,47
"Radius Health, Inc.",2018,1,1
"Fortress Biotech, Inc.",2018,1,2
"Trevena, Inc.",2018,1,5
Blink Charging Co.,2018,7,54
Tonix Pharmaceuticals Holding Corp.,2018,1,5
"ServisFirst Bancshares, Inc.",2018,3,19
Oak Valley Bancorp (CA),2018,3,20
"Torchlight Energy Resources, Inc.",2018,6,34
"AppFolio, Inc.",2018,7,50
InspireMD Inc.,2018,2,14
Hamilton Lane Incorporated,2018,5,26
John Bean Technologies Corporation,2018,8,64
"Castlight Health, inc.",2018,7,51
"Fate Therapeutics, Inc.",2018,1,1
ClearSign Combustion Corporation,2018,8,76
"Grand Canyon Education, Inc.",2018,7,45
"LendingTree, Inc.",2018,7,57
"KemPharm, Inc.",2018,1,5
"Global Water Resources, Inc.",2018,6,31
"Esperion Therapeutics, Inc.",2018,1,6
"Aduro Biotech, Inc.",2018,1,1
"First Savings Financial Group, Inc.",2018,3,18
Mistras Group Inc,2018,8,71
"Home Bancorp, Inc.",2018,3,20
Invesco Mortgage Capital Inc.,2018,5,29
INVESCO MORTGAGE CAPITAL INC,2018,5,29
"Ascent Capital Group, Inc.",2018,8,71
"Discovery, Inc.",2018,7,46
"Mastech Digital, Inc",2018,7,51
"Ardelyx, Inc.",2018,1,6
Bright Horizons Family Solutions Inc.,2018,7,51
"Tandem Diabetes Care, Inc.",2018,2,15
Digimarc Corporation,2018,7,50
"Everspin Technologies, Inc.",2018,8,61
"Retrophin, Inc.",2018,1,6
MRC Global Inc.,2018,8,64
"Agios Pharmaceuticals, Inc.",2018,1,1
Rexnord Corporation,2018,8,69
Zynga Inc.,2018,7,47
"Roadrunner Transportation Systems, Inc.",2018,8,82
"Roadrunner Transportation Systems, Inc.",2018,8,82
Clearwater Paper Corporation,2018,8,66
Appian Corporation,2018,7,48
"Marrone Bio Innovations, Inc.",2018,9,89
"MongoDB, Inc.",2018,7,48
"Verisk Analytics, Inc.",2018,7,53
Quest Resource Holding Corporation,2018,8,79
"Bluerock Residential Growth REIT, Inc.",2018,10,94
"Mersana Therapeutics, Inc.",2018,1,1
"Proto Labs, Inc.",2018,7,59
OncoSec Medical Incorporated,2018,1,4
"GAIN Capital Holdings, Inc.",2018,5,25
"Proteostasis Therapeutics, Inc.",2018,1,6
Precision Therapeutics Inc.,2018,2,15
"Ironwood Pharmaceuticals, Inc.",2018,1,6
"Fitbit, Inc.",2018,7,55
"New Relic, Inc.",2018,7,48
Essent Group Ltd.,2018,5,24
CSI Compressco LP,2018,8,72
"Pioneer Power Solutions, Inc.",2018,8,64
Transocean Ltd.,2018,8,72
Steel Partners Holdings LP,2018,8,66
"Xtant Medical Holdings, Inc.",2018,2,14
"Selecta Biosciences, Inc.",2018,1,6
"Medidata Solutions, Inc.",2018,2,7
"Catabasis Pharmaceuticals, Inc.",2018,1,6
"TPI Composites, Inc.",2018,8,69
Americold Realty Trust,2018,6,38
Office Properties Income Trust,2018,10,95
"Genocea Biosciences, Inc.",2018,1,2
Noble Corporation,2018,8,71
"Alarm.com Holdings, Inc.",2018,7,50
Orgenesis Inc.,2018,1,2
"Ritter Pharmaceuticals, Inc.",2018,1,6
"Atlantic Capital Bancshares, Inc.",2018,3,19
"Melinta Therapeutics, Inc.",2018,1,5
"Live Oak Bancshares, Inc.",2018,3,20
Altisource Portfolio Solutions S.A.,2018,7,57
"Enphase Energy, Inc.",2018,8,75
"Zendesk, Inc.",2018,7,48
"Renewable Energy Group, Inc.",2018,6,38
Atlanticus Holdings Corporation,2018,3,16
PennyMac Mortgage Investment Trust,2018,5,29
"B. Riley Financial, Inc.",2018,5,25
"THL Credit, Inc.",2018,5,28
"STARWOOD PROPERTY TRUST, INC.",2018,5,29
Western Asset Mortgage Capital Corporation,2018,5,29
"Independence Realty Trust, Inc.",2018,8,71
Ingersoll-Rand plc (Ireland),2018,8,69
"Clovis Oncology, Inc.",2018,1,1
Cowen Inc.,2018,5,25
Otter Tail Corporation,2018,6,30
"Novan, Inc.",2018,1,5
Accenture plc,2018,7,51
"Neos Therapeutics, Inc.",2018,1,5
Apollo Commercial Real Estate Finance,2018,5,29
General Motors Company,2018,8,84
Hyatt Hotels Corporation,2018,10,100
Addus HomeCare Corporation,2018,2,9
SecureWorks Corp.,2018,7,48
Sunrun Inc.,2018,8,75
MSG Networks Inc.,2018,7,46
"Arcadia Biosciences, Inc.",2018,9,89
"MobileIron, Inc.",2018,7,48
"County Bancorp, Inc.",2018,3,19
"Caleres, Inc.",2018,9,85
"Northwest Bancshares, Inc.",2018,3,19
PDS Biotechnology Corporation,2018,1,5
R1 RCM Inc.,2018,2,7
First American Corporation (The),2018,5,24
Chesapeake Lodging Trust,2018,10,99
"Nova Lifestyle, Inc",2018,9,88
"CBTX, Inc.",2018,3,20
Pebblebrook Hotel Trust,2018,10,99
"Pure Storage, Inc.",2018,7,48
"Telenav, Inc.",2018,7,50
Luther Burbank Corporation,2018,3,16
National Bank Holdings Corporation,2018,3,20
Metropolitan Bank Holding Corp.,2018,3,20
Chatham Lodging Trust (REIT),2018,10,99
Terreno Realty Corporation,2018,10,94
"Golub Capital BDC, Inc.",2018,5,28
S&W Seed Company,2018,9,89
Sensata Technologies Holding plc,2018,8,64
"Teladoc Health, Inc.",2018,2,7
ContraFect Corporation,2018,1,2
Pfenex Inc.,2018,1,6
"IQVIA Holdings, Inc.",2018,2,7
"Eagle Bancorp Montana, Inc.",2018,3,19
"Stag Industrial, Inc.",2018,10,94
"Revance Therapeutics, Inc.",2018,1,3
"Kala Pharmaceuticals, Inc.",2018,1,5
"Ra Pharmaceuticals, Inc.",2018,1,1
Ryerson Holding Corporation,2018,8,71
"Quad Graphics, Inc",2018,7,59
"Preferred Apartment Communities, Inc.",2018,10,94
"Hudson Pacific Properties, Inc.",2018,10,94
"Express, Inc.",2018,9,87
"Soleno Therapeutics, Inc.",2018,1,4
"Sesen Bio, Inc.",2018,1,1
BIQI International Holdings Corporation,2018,9,92
"BWX Technologies, Inc.",2018,8,78
The KEYW Holding Corporation,2018,8,74
Aspen Group Inc.,2018,7,45
"GenMark Diagnostics, Inc.",2018,2,13
Horizon Technology Finance Corporation,2018,5,28
Air Lease Corporation,2018,8,81
"Reven Housing REIT, Inc.",2018,10,94
ECA Marcellus Trust I,2018,6,32
Yangtze River Port and Logistics Limited,2018,6,36
OFS Capital Corporation,2018,5,28
Atossa Genetics Inc.,2018,1,4
"Ameresco, Inc.",2018,8,78
"Customers Bancorp, Inc",2018,3,20
"Electromed, Inc.",2018,2,15
"Thermon Group Holdings, Inc.",2018,8,64
Semgroup Corporation,2018,6,36
LyondellBasell Industries NV,2018,8,66
"Groupon, Inc.",2018,7,57
Medley Capital Corporation,2018,5,28
"LiveXLive Media, Inc.",2018,7,47
"Takung Art Co., Ltd.",2018,7,54
"Sabra Health Care REIT, Inc.",2018,2,10
Horizon Therapeutics Public Limited Company,2018,1,5
Wright Medical Group N.V.,2018,2,14
"Knight Transportation, Inc.",2018,8,82
Standard AVB Financial Corp.,2018,3,18
Brunswick Corporation,2018,8,68
"Northfield Bancorp, Inc.",2018,3,18
"Otonomy, Inc.",2018,1,4
"MACOM Technology Solutions Holdings, Inc.",2018,8,61
"CarGurus, Inc.",2018,8,83
"OptiNose, Inc.",2018,1,3
"Sensus Healthcare, Inc.",2018,2,14
Global Indemnity Limited,2018,8,71
"IZEA Worldwide, Inc.",2018,7,50
Gladstone Land Corporation,2018,6,38
"Vera Bradley, Inc.",2018,9,87
"Firsthand Technology Value Fund, Inc.",2018,5,28
"eXp World Holdings, Inc.",2018,7,53
Brookfield Property REIT Inc.,2018,10,96
New Mountain Finance Corporation,2018,8,71
"Paysign, Inc.",2018,7,57
"Calithera Biosciences, Inc.",2018,1,1
"Organovo Holdings, Inc.",2018,1,2
PLx Pharma Inc.,2018,1,4
"Summit Hotel Properties, Inc.",2018,10,99
"American Renal Associates Holdings, Inc",2018,2,9
"Ascena Retail Group, Inc.",2018,9,87
"DelMar Pharmaceuticals, Inc.",2018,1,1
"Spirit Airlines, Inc.",2018,8,81
Howard Hughes Corporation (The),2018,10,96
RBB Bancorp,2018,3,20
"Staffing 360 Solutions, Inc.",2018,8,71
"Townsquare Media, Inc.",2018,7,41
"American Assets Trust, Inc.",2018,10,96
"GoPro, Inc.",2018,7,55
Oconee Federal Financial Corp.,2018,3,18
Invitae Corporation,2018,2,12
"Huntington Ingalls Industries, Inc.",2018,8,78
"X4 Pharmaceuticals, Inc.",2018,1,2
"Adverum Biotechnologies, Inc.",2018,8,71
"CytomX Therapeutics, Inc.",2018,1,1
"GNC Holdings, Inc.",2018,9,91
"Conifer Holdings, Inc.",2018,5,22
Quanterix Corporation,2018,2,13
Karyopharm Therapeutics Inc.,2018,1,1
"BankUnited, Inc.",2018,3,20
NGL ENERGY PARTNERS LP,2018,6,36
PennantPark Floating Rate Capital Ltd.,2018,5,28
"Loop Industries, Inc.",2018,8,64
VOC Energy Trust,2018,6,32
Regulus Therapeutics Inc.,2018,1,1
"Bankwell Financial Group, Inc.",2018,8,71
"Citius Pharmaceuticals, Inc.",2018,1,3
"Kinder Morgan, Inc.",2018,6,36
"SharpSpring, Inc.",2018,7,50
"CHF Solutions, Inc.",2018,2,15
"Avinger, Inc.",2018,2,14
"Floor & Decor Holdings, Inc.",2018,9,85
"Marathon Patent Group, Inc.",2018,7,54
Andeavor Logistics LP,2018,6,36
Ideal Power Inc.,2018,8,75
Solar Senior Capital Ltd.,2018,5,28
"TPG Specialty Lending, Inc.",2018,5,28
"Aratana Therapeutics, Inc.",2018,1,5
SandRidge Mississippian Trust I,2018,6,32
GSV Capital Corp,2018,8,71
"Bonanza Creek Energy, Inc.",2018,6,33
Garrison Capital Inc.,2018,5,28
Kosmos Energy Ltd.,2018,6,34
Marathon Petroleum Corporation,2018,6,36
RLJ Lodging Trust,2018,10,99
Global Eagle Entertainment Inc.,2018,7,43
Lindblad Expeditions Holdings Inc.,2018,8,80
"Square, Inc.",2018,7,57
"Coherus BioSciences, Inc.",2018,8,71
Monroe Capital Corporation,2018,5,28
Fidus Investment Corporation,2018,5,28
Norwegian Cruise Line Holdings Ltd.,2018,8,80
"Neurotrope, Inc.",2018,1,2
"American Midstream Partners, LP",2018,6,35
"AG Mortgage Investment Trust, Inc.",2018,5,29
Bandwidth Inc.,2018,7,42
"SunCoke Energy, Inc.",2018,6,37
"SAExploration Holdings, Inc.",2018,8,73
"IF Bancorp, Inc.",2018,3,18
AMC Networks Inc.,2018,7,46
"Advanced Emissions Solutions, Inc.",2018,8,76
Ultragenyx Pharmaceutical Inc.,2018,1,6
"Plymouth Industrial REIT, Inc.",2018,10,94
"Insys Therapeutics, Inc.",2018,1,3
"Moxian, Inc.",2018,7,54
Pingtan Marine Enterprise Ltd.,2018,7,54
"The Chefs&#39; Warehouse, Inc.",2018,9,92
"CommScope Holding Company, Inc.",2018,7,56
Artisan Partners Asset Management Inc.,2018,5,27
"Peak Resorts, Inc.",2018,10,98
"Orchid Island Capital, Inc.",2018,5,29
"HomeStreet, Inc.",2018,3,19
"WPX Energy, Inc.",2018,6,33
Trinseo S.A.,2018,8,66
Regional Management Corp.,2018,3,17
"Fortune Brands Home & Security, Inc.",2018,8,67
Matador Resources Company,2018,6,33
Permianville Royalty Trust,2018,6,32
Alkermes plc,2018,8,71
"Acadia Healthcare Company, Inc.",2018,2,9
"Lantheus Holdings, Inc.",2018,2,12
SandRidge Permian Trust,2018,6,32
Aptiv PLC,2018,8,68
"First Business Financial Services, Inc.",2018,3,20
Entegra Financial Corp.,2018,3,20
"CohBar, Inc.",2018,1,6
"GWG Holdings, Inc",2018,5,24
"Tilly&#39;s, Inc.",2018,9,87
"Manning & Napier, Inc.",2018,5,27
Xylem Inc.,2018,8,64
"U.S. Silica Holdings, Inc.",2018,6,36
Chesapeake Granite Wash Trust,2018,6,32
"Chuy&#39;s Holdings, Inc.",2018,10,97
"Era Group, Inc.",2018,8,72
Sprague Resources LP,2018,6,36
"Dave & Buster&#39;s Entertainment, Inc.",2018,10,97
"Global Net Lease, Inc.",2018,10,94
"Verastem, Inc.",2018,1,1
"Wellesley Bancorp, Inc.",2018,3,18
The Carlyle Group L.P.,2018,5,26
Athene Holding Ltd.,2018,5,24
"Wheeler Real Estate Investment Trust, Inc.",2018,10,94
Ready Capital Corporation,2018,5,29
"Synlogic, Inc.",2018,1,6
"Mid-Con Energy Partners, LP",2018,6,33
"Laredo Petroleum, Inc.",2018,6,34
Genie Energy Ltd.,2018,6,31
"Guidewire Software, Inc.",2018,7,53
"Corindus Vascular Robotics, Inc.",2018,8,71
RH,2018,9,87
Inpixon,2018,7,50
Ares Commercial Real Estate Corporation,2018,5,29
"FTS International, Inc.",2018,8,72
"Smart Sand, Inc.",2018,6,36
"FS Bancorp, Inc.",2018,3,18
Capri Holdings Limited,2018,9,86
"BioSig Technologies, Inc.",2018,2,15
Tronox Holdings plc,2018,6,39
"Post Holdings, Inc.",2018,9,92
"Esquire Financial Holdings, Inc.",2018,3,19
"Nine Energy Service, Inc.",2018,8,72
Power REIT,2018,10,94
Phio Pharmaceuticals Corp.,2018,1,4
"Global Brass and Copper Holdings, Inc.",2018,8,69
Global Medical REIT Inc.,2018,2,10
"MIDSTATES PETROLEUM COMPANY, INC.",2018,6,33
"Worldpay, Inc.",2018,7,57
DarioHealth Corp.,2018,2,15
Cerecor Inc.,2018,1,2
"Xenetic Biosciences, Inc.",2018,1,6
Tecnoglass Inc.,2018,8,67
Phillips 66,2018,6,36
"Eastside Distilling, Inc.",2018,9,90
"Fiesta Restaurant Group, Inc.",2018,10,97
"Cloudera, Inc.",2018,7,50
"Voya Financial, Inc.",2018,5,24
Lipocine Inc.,2018,1,4
Medley LLC,2018,5,28
"Independence Contract Drilling, Inc.",2018,8,72
Gogo Inc.,2018,7,43
Tecogen Inc.,2018,8,76
"Social Reality, Inc.",2018,7,50
"HomeTrust Bancshares, Inc.",2018,3,18
SandRidge Mississippian Trust II,2018,6,32
Pacific Coast Oil Trust,2018,6,32
"Clearside Biomedical, Inc.",2018,1,5
"Atlas Financial Holdings, Inc.",2018,5,22
"Stellar Biotechnologies, Inc.",2018,9,89
Foresight Energy LP,2018,6,37
"EQM Midstream Partners, LP",2018,6,35
"Sound Financial Bancorp, Inc.",2018,3,18
"Empire State Realty Trust, Inc.",2018,10,96
Trilogy Metals Inc.,2018,6,40
"TCG BDC, Inc.",2018,8,71
"Millendo Therapeutics, Inc.",2018,1,2
"Professional Diversity Network, Inc.",2018,7,47
"Bloomin&#39; Brands, Inc.",2018,10,97
"Natural Grocers by Vitamin Cottage, Inc.",2018,8,71
"Hunt Companies Finance Trust, Inc.",2018,5,29
NMI Holdings Inc,2018,5,24
"Sears Hometown and Outlet Stores, Inc.",2018,9,85
"Ekso Bionics Holdings, Inc.",2018,2,15
"Shutterstock, Inc.",2018,7,47
Hi-Crush Partners LP,2018,6,36
"Summit Midstream Partners, LP",2018,6,35
Silvercrest Asset Management Group Inc.,2018,5,27
"Malvern Bancorp, Inc.",2018,3,20
Performant Financial Corporation,2018,7,51
AbbVie Inc.,2018,1,3
"Eaton Corporation, PLC",2018,8,69
"Sientra, Inc.",2018,2,14
Stellus Capital Investment Corporation,2018,5,28
"Innovate Biopharmaceuticals, Inc.",2018,1,5
MPLX LP,2018,6,36
TransUnion,2018,7,53
"WhiteHorse Finance, Inc.",2018,5,28
Sunoco LP,2018,10,98
"MyoKardia, Inc.",2018,2,12
"Delek Logistics Partners, L.P.",2018,6,36
CyrusOne Inc,2018,7,42
Front Yard Residential Corporation,2018,10,94
Altisource Asset Management Corp,2018,10,94
Emerge Energy Services LP,2018,6,36
Zoetis Inc.,2018,9,89
"SunCoke Energy Partners, L.P.",2018,6,37
"Syros Pharmaceuticals, Inc.",2018,1,1
"China Bat Group, Inc.",2018,3,17
New Residential Investment Corp.,2018,5,29
"Aclaris Therapeutics, Inc.",2018,1,5
"Dermira, Inc.",2018,1,6
"Arcimoto, Inc.",2018,8,84
Prothena Corporation plc,2018,1,6
"Evertec, Inc.",2018,7,57
Harvest Capital Credit Corporation,2018,5,28
"G1 Therapeutics, Inc.",2018,8,71
"Rapid7, Inc.",2018,7,48
Liberty Media Corporation,2018,7,55
Ellington Residential Mortgage REIT,2018,8,71
"Health Insurance Innovations, Inc.",2018,2,8
"MasTec, Inc.",2018,7,56
The ExOne Company,2018,8,71
Pattern Energy Group Inc.,2018,6,31
"TRI Pointe Group, Inc.",2018,10,93
"Kindred Biosciences, Inc.",2018,1,5
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",2018,7,53
American Homes 4 Rent,2018,10,96
First Internet Bancorp,2018,3,20
Taylor Morrison Home Corporation,2018,10,93
Smart,2018,9,87
"ADOMANI, Inc.",2018,8,71
Snap Inc.,2018,7,47
News Corporation,2018,7,55
"SeaWorld Entertainment, Inc.",2018,10,98
"Spring Bank Pharmaceuticals, Inc.",2018,1,1
"NantHealth, Inc.",2018,2,13
NXT-ID Inc.,2018,7,55
"Hemisphere Media Group, Inc.",2018,7,41
Intra-Cellular Therapies Inc.,2018,1,6
"Clearway Energy, Inc.",2018,6,31
Mallinckrodt plc,2018,2,12
"American Finance Trust, Inc.",2018,10,94
"Armada Hoffler Properties, Inc.",2018,10,94
"Evolus, Inc.",2018,1,3
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2018,8,74
"Rexford Industrial Realty, Inc.",2018,10,94
Capitala Finance Corp.,2018,5,28
"Epizyme, Inc.",2018,1,1
Cherry Hill Mortgage Investment Corporation,2018,5,29
Intercontinental Exchange Inc.,2018,5,25
Dell Technologies Inc.,2018,7,56
"Goldman Sachs BDC, Inc.",2018,5,28
Phillips 66 Partners LP,2018,6,35
"HD Supply Holdings, Inc.",2018,8,65
Murphy USA Inc.,2018,10,98
Braemar Hotels & Resorts Inc.,2018,10,99
"Five Point Holdings, LLC",2018,10,96
"Pulmatrix, Inc.",2018,1,4
New Home Company Inc. (The),2018,8,71
"BioTelemetry, Inc.",2018,2,7
"BMC Stock Holdings, Inc.",2018,8,67
Ciner Resources LP,2018,6,39
"Match Group, Inc.",2018,7,47
"Sprouts Farmers Market, Inc.",2018,9,92
Energous Corporation,2018,8,61
Frank&#39;s International N.V.,2018,8,72
"Gaming and Leisure Properties, Inc.",2018,10,99
Third Point Reinsurance Ltd.,2018,5,24
"Benefitfocus, Inc.",2018,7,51
"Mirati Therapeutics, Inc.",2018,1,1
Criteo S.A.,2018,7,47
"Stitch Fix, Inc.",2018,9,86
"QTS Realty Trust, Inc.",2018,7,42
Ladder Capital Corp,2018,5,29
Oaktree Strategic Income Corporation,2018,5,28
"Premier, Inc.",2018,8,71
CM Finance Inc,2018,5,28
Alcentra Capital Corp.,2018,5,28
"Marcus & Millichap, Inc.",2018,7,53
National General Holdings Corp,2018,5,22
Allergan plc.,2018,1,3
Vince Holding Corp.,2018,9,86
"Emerald Expositions Events, Inc.",2018,9,86
Allegion plc,2018,8,67
"Jason Industries, Inc.",2018,8,64
"Burlington Stores, Inc.",2018,9,87
New Media Investment Group Inc.,2018,7,46
New Age Beverages Corporation,2018,9,92
Resonant Inc.,2018,8,63
Houghton Mifflin Harcourt Company,2018,7,45
TriplePoint Venture Growth BDC Corp.,2018,5,28
Santander Consumer USA Holdings Inc.,2018,3,17
"LGI Homes, Inc.",2018,10,93
"A10 Networks, Inc.",2018,7,48
"Installed Building Products, Inc.",2018,8,67
"RE/MAX Holdings, Inc.",2018,10,100
"Extended Stay America, Inc.",2018,10,99
"Plains Group Holdings, L.P.",2018,6,36
Blue Capital Reinsurance Holdings Ltd.,2018,5,24
Xenon Pharmaceuticals Inc.,2018,1,6
"Matinas Biopharma Holdings, Inc.",2018,1,5
PBF Logistics LP,2018,8,71
"MTBC, Inc.",2018,2,7
"Theravance Biopharma, Inc.",2018,1,6
"Pieris Pharmaceuticals, Inc.",2018,1,6
"OneMain Holdings, Inc.",2018,3,17
Aramark,2018,7,52
"Akoustis Technologies, Inc.",2018,8,61
EP Energy Corporation,2018,6,34
Perrigo Company,2018,2,12
"Del Taco Restaurants, Inc.",2018,10,97
"Jaguar Health, Inc.",2018,1,5
Hilton Worldwide Holdings Inc.,2018,10,100
"Advanced Disposal Services, Inc.",2018,8,79
Oxford Immunotec Global PLC,2018,2,13
Zosano Pharma Corporation,2018,1,5
"Cypress Energy Partners, L.P.",2018,6,33
Knowles Corporation,2018,8,60
"ONE Gas, Inc.",2018,6,31
Newtek Business Services Corp.,2018,5,29
"Recro Pharma, Inc.",2018,1,5
Blue Bird Corporation,2018,8,84
Fortress Transportation and Infrastructure Investors LLC,2018,6,36
"BioHiTech Global, Inc.",2018,8,76
uniQure N.V.,2018,1,1
Element Solutions Inc.,2018,8,66
"CareTrust REIT, Inc.",2018,2,10
"Miragen Therapeutics, Inc.",2018,1,6
Riverview Financial Corporation,2018,3,20
"Eldorado Resorts, Inc.",2018,10,98
"Paycom Software, Inc.",2018,7,51
"Malibu Boats, Inc.",2018,8,84
"A-Mark Precious Metals, Inc.",2018,5,25
Farmland Partners Inc.,2018,6,38
Paylocity Holding Corporation,2018,7,51
"Enable Midstream Partners, LP",2018,6,35
"1347 Property Insurance Holdings, Inc.",2018,8,71
Sphere 3D Corp.,2018,7,48
"EnLink Midstream, LLC",2018,6,36
"AgroFresh Solutions, Inc.",2018,9,90
"Enviva Partners, LP",2018,8,71
Party City Holdco Inc.,2018,9,92
"Papa Murphy&#39;s Holdings, Inc.",2018,10,97
"Continental Building Products, Inc.",2018,6,39
Endo International plc,2018,1,3
Tribune Publishing Company,2018,7,46
"City Office REIT, Inc.",2018,10,96
Navient Corporation,2018,8,71
"PlayAGS, Inc.",2018,10,98
"The Michaels Companies, Inc.",2018,8,71
"Parsley Energy, Inc.",2018,8,71
Washington Prime Group Inc.,2018,10,94
"Corbus Pharmaceuticals Holdings, Inc.",2018,1,5
"Genprex, Inc.",2018,1,1
"Arista Networks, Inc.",2018,7,48
"Catalent, Inc.",2018,2,12
Quotient Limited,2018,2,13
Moelis & Company,2018,5,25
Dorian LPG Ltd.,2018,8,82
Sabre Corporation,2018,7,47
Blueprint Medicines Corporation,2018,8,71
"ViewRay, Inc.",2018,2,15
"Sage Therapeutics, Inc.",2018,1,5
Rayonier Advanced Materials Inc.,2018,8,66
Greenpro Capital Corp.,2018,5,25
IHS Markit Ltd.,2018,8,78
TimkenSteel Corporation,2018,8,64
"Heritage Insurance Holdings, Inc.",2018,5,22
Antero Midstream Corporation,2018,6,35
Veritiv Corporation,2018,9,92
NOW Inc.,2018,8,64
"TerraForm Power, Inc.",2018,6,31
"e.l.f. Beauty, Inc.",2018,9,91
"Bellerophon Therapeutics, Inc.",2018,1,5
"Superior Drilling Products, Inc.",2018,8,72
GMS Inc.,2018,8,67
Montage Resources Corporation,2018,8,71
"Melrose Bancorp, Inc.",2018,3,18
Keysight Technologies Inc.,2018,8,64
Synchrony Financial,2018,7,57
Viper Energy Partners LP,2018,6,34
Nemaura Medical Inc.,2018,2,15
Investar Holding Corporation,2018,3,18
"NextEra Energy Partners, LP",2018,6,36
Celcuity Inc.,2018,2,13
"AquaBounty Technologies, Inc.",2018,9,89
Cabot Corporation,2018,8,71
"Advanced Drainage Systems, Inc.",2018,8,71
"Atara Biotherapeutics, Inc.",2018,1,1
Evoqua Water Technologies Corp.,2018,8,78
Westlake Chemical Partners LP,2018,6,36
Ashford Inc.,2018,10,99
"Qorvo, Inc.",2018,8,61
"Natera, Inc.",2018,2,13
scPharmaceuticals Inc.,2018,1,3
"CB Financial Services, Inc.",2018,3,19
"CACI International, Inc.",2018,8,74
"Limbach Holdings, Inc.",2018,8,79
"AAC Holdings, Inc.",2018,2,9
"El Pollo Loco Holdings, Inc.",2018,10,97
"Reliant Bancorp, Inc.",2018,3,19
"Avanos Medical, Inc.",2018,2,11
Foamix Pharmaceuticals Ltd.,2018,2,12
"Liberty TripAdvisor Holdings, Inc.",2018,8,71
"Kimball Electronics, Inc.",2018,8,70
ReWalk Robotics Ltd.,2018,2,15
"Zayo Group Holdings, Inc.",2018,7,42
California Resources Corporation,2018,6,33
"Spark Therapeutics, Inc.",2018,1,1
GoDaddy Inc.,2018,7,48
"Seres Therapeutics, Inc.",2018,1,2
"Luby&#39;s, Inc.",2018,10,97
"Diplomat Pharmacy, Inc.",2018,2,8
New Senior Investment Group Inc.,2018,2,10
CNX Midstream Partners LP,2018,6,35
"Shell Midstream Partners, L.P.",2018,6,35
"Cidara Therapeutics, Inc.",2018,1,5
"Helius Medical Technologies, Inc.",2018,2,15
"Syneos Health, Inc.",2018,2,12
Medley Management Inc.,2018,5,28
"Freshpet, Inc.",2018,9,92
BrightSphere Investment Group plc,2018,5,26
Liberty Broadband Corporation,2018,8,71
The Joint Corp.,2018,2,9
NextDecade Corporation,2018,6,36
Medtronic plc,2018,2,14
"Great Western Bancorp, Inc.",2018,8,77
"PRA Health Sciences, Inc.",2018,2,12
"Yext, Inc.",2018,7,47
Cadence Bancorporation,2018,3,19
Great Ajax Corp.,2018,5,29
"Inspired Entertainment, Inc.",2018,10,98
"Flex Pharma, Inc.",2018,1,5
"Cal-Maine Foods, Inc.",2018,9,92
"Xenia Hotels & Resorts, Inc.",2018,10,99
"Rocky Mountain Chocolate Factory, Inc.",2018,9,92
Vista Outdoor Inc.,2018,9,85
"SMART Global Holdings, Inc.",2018,8,71
"Senseonics Holdings, Inc.",2018,2,15
Wayfair Inc.,2018,9,87
"Patriot Transportation Holding, Inc.",2018,6,36
Axalta Coating Systems Ltd.,2018,8,69
"J. Alexander&#39;s Holdings, Inc.",2018,8,71
Park Hotels & Resorts Inc.,2018,10,99
"Zillow Group, Inc.",2018,7,53
"The Habit Restaurants, Inc.",2018,10,97
National Storage Affiliates Trust,2018,10,94
Performance Food Group Company,2018,8,71
"Nutanix, Inc.",2018,7,48
Restaurant Brands International Inc.,2018,10,97
"Evofem Biosciences, Inc.",2018,1,3
"Walgreens Boots Alliance, Inc.",2018,2,8
"Valeritas Holdings, Inc.",2018,2,15
Hess Midstream Partners LP,2018,8,71
"Inovalon Holdings, Inc.",2018,2,7
"Exela Technologies, Inc.",2018,7,51
"NexPoint Residential Trust, Inc.",2018,8,71
"James River Group Holdings, Ltd.",2018,5,24
"Shake Shack, Inc.",2018,10,97
Adaptimmune Therapeutics plc,2018,1,1
"Black Stone Minerals, L.P.",2018,6,34
"Aqua Metals, Inc.",2018,6,39
"Easterly Government Properties, Inc.",2018,8,71
"Polar Power, Inc.",2018,8,75
"Jernigan Capital, Inc.",2018,10,94
Mylan N.V.,2018,1,3
"Business First Bancshares, Inc.",2018,3,19
Boxlight Corporation,2018,7,45
"Allena Pharmaceuticals, Inc.",2018,1,6
"CSW Industrials, Inc.",2018,8,64
STERIS plc,2018,2,11
"Pulse Biosciences, Inc",2018,8,71
PJT Partners Inc.,2018,5,27
"Alpine Immune Sciences, Inc.",2018,1,1
Majesco,2018,7,53
XBiotech Inc.,2018,1,4
"Corvus Pharmaceuticals, Inc.",2018,1,1
"Black Knight, Inc.",2018,7,53
Chemours Company (The),2018,8,71
DAVIDsTEA Inc.,2018,9,85
"SailPoint Technologies Holdings, Inc.",2018,7,50
Seritage Growth Properties,2018,8,71
"Audentes Therapeutics, Inc.",2018,1,1
"Evolent Health, Inc",2018,2,7
