Name,Source,Sector,Industry
OrthoPediatrics Corp.,2018,2,12
"Assembly Biosciences, Inc.",2018,1,4
"Echo Global Logistics, Inc.",2018,6,48
Bristol-Myers Squibb Company,2018,1,4
"Obalon Therapeutics, Inc.",2018,2,12
"AcelRx Pharmaceuticals, Inc.",2018,1,4
"ARMOUR Residential REIT, Inc.",2018,8,72
"HealthEquity, Inc.",2018,3,21
"Roku, Inc.",2018,3,15
"Radius Health, Inc.",2018,1,4
"Fortress Biotech, Inc.",2018,1,3
"Trevena, Inc.",2018,1,4
Blink Charging Co.,2018,3,29
Tonix Pharmaceuticals Holding Corp.,2018,1,4
"ServisFirst Bancshares, Inc.",2018,7,67
Oak Valley Bancorp (CA),2018,7,67
"Torchlight Energy Resources, Inc.",2018,9,83
"AppFolio, Inc.",2018,3,29
InspireMD Inc.,2018,2,12
Hamilton Lane Incorporated,2018,8,72
John Bean Technologies Corporation,2018,6,57
"Castlight Health, inc.",2018,3,21
"Fate Therapeutics, Inc.",2018,1,3
ClearSign Combustion Corporation,2018,6,55
"Grand Canyon Education, Inc.",2018,7,65
"LendingTree, Inc.",2018,8,77
"KemPharm, Inc.",2018,1,4
"Global Water Resources, Inc.",2018,9,86
"Esperion Therapeutics, Inc.",2018,1,4
"Aduro Biotech, Inc.",2018,1,3
"First Savings Financial Group, Inc.",2018,7,67
Mistras Group Inc,2018,6,48
"Home Bancorp, Inc.",2018,7,67
Invesco Mortgage Capital Inc.,2018,8,72
INVESCO MORTGAGE CAPITAL INC,2018,8,72
"Ascent Capital Group, Inc.",2018,6,51
"Discovery, Inc.",2018,3,19
"Mastech Digital, Inc",2018,3,22
"Ardelyx, Inc.",2018,1,4
Bright Horizons Family Solutions Inc.,2018,3,20
"Tandem Diabetes Care, Inc.",2018,2,12
Digimarc Corporation,2018,5,43
"Everspin Technologies, Inc.",2018,5,43
"Retrophin, Inc.",2018,1,4
MRC Global Inc.,2018,6,57
"Agios Pharmaceuticals, Inc.",2018,1,3
Rexnord Corporation,2018,6,60
Zynga Inc.,2018,3,29
"Roadrunner Transportation Systems, Inc.",2018,9,79
"Roadrunner Transportation Systems, Inc.",2018,9,79
Clearwater Paper Corporation,2018,4,33
Appian Corporation,2018,3,28
"Marrone Bio Innovations, Inc.",2018,4,32
"MongoDB, Inc.",2018,3,28
"Verisk Analytics, Inc.",2018,8,74
Quest Resource Holding Corporation,2018,9,80
"Bluerock Residential Growth REIT, Inc.",2018,10,93
"Mersana Therapeutics, Inc.",2018,1,3
"Proto Labs, Inc.",2018,4,36
OncoSec Medical Incorporated,2018,1,4
"GAIN Capital Holdings, Inc.",2018,8,69
"Proteostasis Therapeutics, Inc.",2018,1,4
Precision Therapeutics Inc.,2018,2,12
"Ironwood Pharmaceuticals, Inc.",2018,1,4
"Fitbit, Inc.",2018,3,15
"New Relic, Inc.",2018,3,28
Essent Group Ltd.,2018,8,73
CSI Compressco LP,2018,9,82
"Pioneer Power Solutions, Inc.",2018,6,57
Transocean Ltd.,2018,9,82
Steel Partners Holdings LP,2018,6,60
"Xtant Medical Holdings, Inc.",2018,2,12
"Selecta Biosciences, Inc.",2018,1,3
"Medidata Solutions, Inc.",2018,2,7
"Catabasis Pharmaceuticals, Inc.",2018,1,4
"TPI Composites, Inc.",2018,6,64
Americold Realty Trust,2018,10,91
Office Properties Income Trust,2018,10,91
"Genocea Biosciences, Inc.",2018,1,3
Noble Corporation,2018,9,82
"Alarm.com Holdings, Inc.",2018,3,29
Orgenesis Inc.,2018,1,4
"Ritter Pharmaceuticals, Inc.",2018,1,4
"Atlantic Capital Bancshares, Inc.",2018,7,67
"Melinta Therapeutics, Inc.",2018,1,4
"Live Oak Bancshares, Inc.",2018,7,67
Altisource Portfolio Solutions S.A.,2018,8,77
"Enphase Energy, Inc.",2018,5,44
"Zendesk, Inc.",2018,3,28
"Renewable Energy Group, Inc.",2018,9,88
Atlanticus Holdings Corporation,2018,7,66
PennyMac Mortgage Investment Trust,2018,8,72
"B. Riley Financial, Inc.",2018,8,68
"THL Credit, Inc.",2018,8,72
"STARWOOD PROPERTY TRUST, INC.",2018,8,72
Western Asset Mortgage Capital Corporation,2018,8,72
"Independence Realty Trust, Inc.",2018,6,48
Ingersoll-Rand plc (Ireland),2018,6,60
"Clovis Oncology, Inc.",2018,1,4
Cowen Inc.,2018,8,68
Otter Tail Corporation,2018,9,86
"Novan, Inc.",2018,1,3
Accenture plc,2018,3,22
"Neos Therapeutics, Inc.",2018,1,4
Apollo Commercial Real Estate Finance,2018,8,72
General Motors Company,2018,6,63
Hyatt Hotels Corporation,2018,10,95
Addus HomeCare Corporation,2018,2,8
SecureWorks Corp.,2018,3,28
Sunrun Inc.,2018,5,44
MSG Networks Inc.,2018,3,19
"Arcadia Biosciences, Inc.",2018,4,32
"MobileIron, Inc.",2018,3,28
"County Bancorp, Inc.",2018,7,67
"Caleres, Inc.",2018,4,38
"Northwest Bancshares, Inc.",2018,7,67
PDS Biotechnology Corporation,2018,1,4
R1 RCM Inc.,2018,2,7
First American Corporation (The),2018,8,74
Chesapeake Lodging Trust,2018,10,95
"Nova Lifestyle, Inc",2018,4,38
"CBTX, Inc.",2018,7,67
Pebblebrook Hotel Trust,2018,10,95
"Pure Storage, Inc.",2018,3,28
"Telenav, Inc.",2018,3,29
Luther Burbank Corporation,2018,7,67
National Bank Holdings Corporation,2018,7,67
Metropolitan Bank Holding Corp.,2018,7,67
Chatham Lodging Trust (REIT),2018,10,95
Terreno Realty Corporation,2018,10,93
"Golub Capital BDC, Inc.",2018,8,72
S&W Seed Company,2018,4,32
Sensata Technologies Holding plc,2018,6,57
"Teladoc Health, Inc.",2018,2,7
ContraFect Corporation,2018,1,4
Pfenex Inc.,2018,1,4
"IQVIA Holdings, Inc.",2018,2,7
"Eagle Bancorp Montana, Inc.",2018,7,67
"Stag Industrial, Inc.",2018,10,93
"Revance Therapeutics, Inc.",2018,1,4
"Kala Pharmaceuticals, Inc.",2018,1,4
"Ra Pharmaceuticals, Inc.",2018,1,4
Ryerson Holding Corporation,2018,6,54
"Quad Graphics, Inc",2018,4,36
"Preferred Apartment Communities, Inc.",2018,10,93
"Hudson Pacific Properties, Inc.",2018,10,93
"Express, Inc.",2018,4,37
"Soleno Therapeutics, Inc.",2018,1,4
"Sesen Bio, Inc.",2018,1,3
BIQI International Holdings Corporation,2018,6,58
"BWX Technologies, Inc.",2018,6,55
The KEYW Holding Corporation,2018,5,45
Aspen Group Inc.,2018,7,65
"GenMark Diagnostics, Inc.",2018,2,13
Horizon Technology Finance Corporation,2018,8,72
Air Lease Corporation,2018,9,79
"Reven Housing REIT, Inc.",2018,10,93
ECA Marcellus Trust I,2018,9,84
Yangtze River Port and Logistics Limited,2018,9,80
OFS Capital Corporation,2018,8,72
Atossa Genetics Inc.,2018,1,4
"Ameresco, Inc.",2018,5,44
"Customers Bancorp, Inc",2018,7,67
"Electromed, Inc.",2018,2,12
"Thermon Group Holdings, Inc.",2018,6,57
Semgroup Corporation,2018,9,87
LyondellBasell Industries NV,2018,6,53
"Groupon, Inc.",2018,3,29
Medley Capital Corporation,2018,8,72
"LiveXLive Media, Inc.",2018,3,17
"Takung Art Co., Ltd.",2018,3,31
"Sabra Health Care REIT, Inc.",2018,10,90
Horizon Therapeutics Public Limited Company,2018,1,4
Wright Medical Group N.V.,2018,2,12
"Knight Transportation, Inc.",2018,9,79
Standard AVB Financial Corp.,2018,7,67
Brunswick Corporation,2018,10,97
"Northfield Bancorp, Inc.",2018,7,67
"Otonomy, Inc.",2018,1,4
"MACOM Technology Solutions Holdings, Inc.",2018,5,42
"CarGurus, Inc.",2018,8,76
"OptiNose, Inc.",2018,1,4
"Sensus Healthcare, Inc.",2018,2,12
Global Indemnity Limited,2018,6,48
"IZEA Worldwide, Inc.",2018,3,29
Gladstone Land Corporation,2018,10,98
"Vera Bradley, Inc.",2018,4,41
"Firsthand Technology Value Fund, Inc.",2018,8,72
"eXp World Holdings, Inc.",2018,8,75
Brookfield Property REIT Inc.,2018,10,91
New Mountain Finance Corporation,2018,8,72
"Paysign, Inc.",2018,3,25
"Calithera Biosciences, Inc.",2018,1,4
"Organovo Holdings, Inc.",2018,1,3
PLx Pharma Inc.,2018,1,4
"Summit Hotel Properties, Inc.",2018,10,95
"American Renal Associates Holdings, Inc",2018,2,8
"Ascena Retail Group, Inc.",2018,4,37
"DelMar Pharmaceuticals, Inc.",2018,1,3
"Spirit Airlines, Inc.",2018,9,79
Howard Hughes Corporation (The),2018,10,93
RBB Bancorp,2018,7,67
"Staffing 360 Solutions, Inc.",2018,6,48
"Townsquare Media, Inc.",2018,3,19
"American Assets Trust, Inc.",2018,10,91
"GoPro, Inc.",2018,5,43
Oconee Federal Financial Corp.,2018,7,67
Invitae Corporation,2018,2,14
"Huntington Ingalls Industries, Inc.",2018,5,45
"X4 Pharmaceuticals, Inc.",2018,1,4
"Adverum Biotechnologies, Inc.",2018,6,48
"CytomX Therapeutics, Inc.",2018,1,3
"GNC Holdings, Inc.",2018,4,39
"Conifer Holdings, Inc.",2018,8,74
Quanterix Corporation,2018,2,13
Karyopharm Therapeutics Inc.,2018,1,3
"BankUnited, Inc.",2018,7,67
NGL ENERGY PARTNERS LP,2018,9,87
PennantPark Floating Rate Capital Ltd.,2018,8,72
"Loop Industries, Inc.",2018,6,58
VOC Energy Trust,2018,9,84
Regulus Therapeutics Inc.,2018,1,3
"Bankwell Financial Group, Inc.",2018,6,48
"Citius Pharmaceuticals, Inc.",2018,1,4
"Kinder Morgan, Inc.",2018,9,87
"SharpSpring, Inc.",2018,3,29
"CHF Solutions, Inc.",2018,2,12
"Avinger, Inc.",2018,2,12
"Floor & Decor Holdings, Inc.",2018,4,38
"Marathon Patent Group, Inc.",2018,3,31
Andeavor Logistics LP,2018,9,87
Ideal Power Inc.,2018,5,44
Solar Senior Capital Ltd.,2018,8,72
"TPG Specialty Lending, Inc.",2018,8,72
"Aratana Therapeutics, Inc.",2018,1,2
SandRidge Mississippian Trust I,2018,9,84
GSV Capital Corp,2018,8,72
"Bonanza Creek Energy, Inc.",2018,9,83
Garrison Capital Inc.,2018,8,72
Kosmos Energy Ltd.,2018,9,85
Marathon Petroleum Corporation,2018,9,87
RLJ Lodging Trust,2018,10,95
Global Eagle Entertainment Inc.,2018,3,29
Lindblad Expeditions Holdings Inc.,2018,10,96
"Square, Inc.",2018,3,25
"Coherus BioSciences, Inc.",2018,6,48
Monroe Capital Corporation,2018,8,72
Fidus Investment Corporation,2018,8,72
Norwegian Cruise Line Holdings Ltd.,2018,10,96
"Neurotrope, Inc.",2018,1,4
"American Midstream Partners, LP",2018,9,87
"AG Mortgage Investment Trust, Inc.",2018,8,72
Bandwidth Inc.,2018,3,29
"SunCoke Energy, Inc.",2018,6,56
"SAExploration Holdings, Inc.",2018,9,82
"IF Bancorp, Inc.",2018,7,67
AMC Networks Inc.,2018,3,19
"Advanced Emissions Solutions, Inc.",2018,6,55
Ultragenyx Pharmaceutical Inc.,2018,1,3
"Plymouth Industrial REIT, Inc.",2018,10,93
"Insys Therapeutics, Inc.",2018,1,4
"Moxian, Inc.",2018,3,31
Pingtan Marine Enterprise Ltd.,2018,6,58
"The Chefs&#39; Warehouse, Inc.",2018,4,34
"CommScope Holding Company, Inc.",2018,3,24
Artisan Partners Asset Management Inc.,2018,8,68
"Peak Resorts, Inc.",2018,10,96
"Orchid Island Capital, Inc.",2018,8,72
"HomeStreet, Inc.",2018,7,67
"WPX Energy, Inc.",2018,9,83
Trinseo S.A.,2018,6,53
Regional Management Corp.,2018,8,78
"Fortune Brands Home & Security, Inc.",2018,6,62
Matador Resources Company,2018,9,83
Permianville Royalty Trust,2018,9,84
Alkermes plc,2018,6,48
"Acadia Healthcare Company, Inc.",2018,2,8
"Lantheus Holdings, Inc.",2018,2,12
SandRidge Permian Trust,2018,9,84
Aptiv PLC,2018,6,63
"First Business Financial Services, Inc.",2018,7,67
Entegra Financial Corp.,2018,7,67
"CohBar, Inc.",2018,1,4
"GWG Holdings, Inc",2018,8,73
"Tilly&#39;s, Inc.",2018,4,37
"Manning & Napier, Inc.",2018,8,68
Xylem Inc.,2018,6,57
"U.S. Silica Holdings, Inc.",2018,9,88
Chesapeake Granite Wash Trust,2018,9,84
"Chuy&#39;s Holdings, Inc.",2018,10,94
"Era Group, Inc.",2018,9,82
Sprague Resources LP,2018,9,88
"Dave & Buster&#39;s Entertainment, Inc.",2018,10,94
"Global Net Lease, Inc.",2018,10,93
"Verastem, Inc.",2018,1,4
"Wellesley Bancorp, Inc.",2018,7,67
The Carlyle Group L.P.,2018,8,72
Athene Holding Ltd.,2018,8,73
"Wheeler Real Estate Investment Trust, Inc.",2018,10,93
Ready Capital Corporation,2018,8,72
"Synlogic, Inc.",2018,1,3
"Mid-Con Energy Partners, LP",2018,9,83
"Laredo Petroleum, Inc.",2018,9,85
Genie Energy Ltd.,2018,9,86
"Guidewire Software, Inc.",2018,3,21
"Corindus Vascular Robotics, Inc.",2018,6,48
RH,2018,4,37
Inpixon,2018,3,29
Ares Commercial Real Estate Corporation,2018,8,72
"FTS International, Inc.",2018,9,83
"Smart Sand, Inc.",2018,9,83
"FS Bancorp, Inc.",2018,7,67
Capri Holdings Limited,2018,4,41
"BioSig Technologies, Inc.",2018,3,30
Tronox Holdings plc,2018,6,53
"Post Holdings, Inc.",2018,4,33
"Esquire Financial Holdings, Inc.",2018,7,67
"Nine Energy Service, Inc.",2018,9,83
Power REIT,2018,10,92
Phio Pharmaceuticals Corp.,2018,1,4
"Global Brass and Copper Holdings, Inc.",2018,6,64
Global Medical REIT Inc.,2018,10,90
"MIDSTATES PETROLEUM COMPANY, INC.",2018,9,83
"Worldpay, Inc.",2018,3,25
DarioHealth Corp.,2018,2,12
Cerecor Inc.,2018,1,4
"Xenetic Biosciences, Inc.",2018,1,4
Tecnoglass Inc.,2018,6,64
Phillips 66,2018,9,87
"Eastside Distilling, Inc.",2018,4,34
"Fiesta Restaurant Group, Inc.",2018,10,94
"Cloudera, Inc.",2018,3,29
"Voya Financial, Inc.",2018,8,74
Lipocine Inc.,2018,1,4
Medley LLC,2018,8,72
"Independence Contract Drilling, Inc.",2018,9,83
Gogo Inc.,2018,3,24
Tecogen Inc.,2018,5,44
"Social Reality, Inc.",2018,3,29
"HomeTrust Bancshares, Inc.",2018,7,67
SandRidge Mississippian Trust II,2018,9,84
Pacific Coast Oil Trust,2018,9,84
"Clearside Biomedical, Inc.",2018,1,4
"Atlas Financial Holdings, Inc.",2018,8,74
"Stellar Biotechnologies, Inc.",2018,1,3
Foresight Energy LP,2018,6,56
"EQM Midstream Partners, LP",2018,9,87
"Sound Financial Bancorp, Inc.",2018,7,67
"Empire State Realty Trust, Inc.",2018,10,91
Trilogy Metals Inc.,2018,6,56
"TCG BDC, Inc.",2018,8,72
"Millendo Therapeutics, Inc.",2018,2,13
"Professional Diversity Network, Inc.",2018,3,29
"Bloomin&#39; Brands, Inc.",2018,10,94
"Natural Grocers by Vitamin Cottage, Inc.",2018,6,48
"Hunt Companies Finance Trust, Inc.",2018,8,72
NMI Holdings Inc,2018,8,73
"Sears Hometown and Outlet Stores, Inc.",2018,4,38
"Ekso Bionics Holdings, Inc.",2018,2,12
"Shutterstock, Inc.",2018,3,17
Hi-Crush Partners LP,2018,9,83
"Summit Midstream Partners, LP",2018,9,87
Silvercrest Asset Management Group Inc.,2018,8,68
"Malvern Bancorp, Inc.",2018,7,67
Performant Financial Corporation,2018,8,77
AbbVie Inc.,2018,1,4
"Eaton Corporation, PLC",2018,6,64
"Sientra, Inc.",2018,2,12
Stellus Capital Investment Corporation,2018,8,72
"Innovate Biopharmaceuticals, Inc.",2018,1,4
MPLX LP,2018,9,87
TransUnion,2018,8,77
"WhiteHorse Finance, Inc.",2018,8,72
Sunoco LP,2018,9,89
"MyoKardia, Inc.",2018,2,14
"Delek Logistics Partners, L.P.",2018,9,87
CyrusOne Inc,2018,10,91
Front Yard Residential Corporation,2018,10,93
Altisource Asset Management Corp,2018,10,93
Emerge Energy Services LP,2018,9,83
Zoetis Inc.,2018,1,2
"SunCoke Energy Partners, L.P.",2018,6,56
"Syros Pharmaceuticals, Inc.",2018,1,3
"China Bat Group, Inc.",2018,8,78
New Residential Investment Corp.,2018,8,72
"Aclaris Therapeutics, Inc.",2018,1,4
"Dermira, Inc.",2018,1,4
"Arcimoto, Inc.",2018,6,63
Prothena Corporation plc,2018,1,4
"Evertec, Inc.",2018,3,25
Harvest Capital Credit Corporation,2018,8,72
"G1 Therapeutics, Inc.",2018,6,48
"Rapid7, Inc.",2018,3,28
Liberty Media Corporation,2018,6,51
Ellington Residential Mortgage REIT,2018,6,48
"Health Insurance Innovations, Inc.",2018,2,6
"MasTec, Inc.",2018,9,86
The ExOne Company,2018,6,47
Pattern Energy Group Inc.,2018,9,86
"TRI Pointe Group, Inc.",2018,10,100
"Kindred Biosciences, Inc.",2018,1,2
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",2018,8,71
American Homes 4 Rent,2018,10,91
First Internet Bancorp,2018,7,67
Taylor Morrison Home Corporation,2018,10,100
Smart,2018,4,38
"ADOMANI, Inc.",2018,6,48
Snap Inc.,2018,3,15
News Corporation,2018,3,17
"SeaWorld Entertainment, Inc.",2018,10,96
"Spring Bank Pharmaceuticals, Inc.",2018,1,4
"NantHealth, Inc.",2018,2,7
NXT-ID Inc.,2018,3,26
"Hemisphere Media Group, Inc.",2018,3,19
Intra-Cellular Therapies Inc.,2018,1,4
"Clearway Energy, Inc.",2018,9,86
Mallinckrodt plc,2018,2,10
"American Finance Trust, Inc.",2018,10,93
"Armada Hoffler Properties, Inc.",2018,10,93
"Evolus, Inc.",2018,1,4
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2018,5,45
"Rexford Industrial Realty, Inc.",2018,10,93
Capitala Finance Corp.,2018,8,72
"Epizyme, Inc.",2018,1,3
Cherry Hill Mortgage Investment Corporation,2018,8,72
Intercontinental Exchange Inc.,2018,8,69
Dell Technologies Inc.,2018,3,28
"Goldman Sachs BDC, Inc.",2018,8,72
Phillips 66 Partners LP,2018,9,87
"HD Supply Holdings, Inc.",2018,6,61
Murphy USA Inc.,2018,9,89
Braemar Hotels & Resorts Inc.,2018,10,95
"Five Point Holdings, LLC",2018,10,93
"Pulmatrix, Inc.",2018,1,4
New Home Company Inc. (The),2018,6,48
"BioTelemetry, Inc.",2018,2,7
"BMC Stock Holdings, Inc.",2018,6,62
Ciner Resources LP,2018,6,56
"Match Group, Inc.",2018,3,15
"Sprouts Farmers Market, Inc.",2018,4,33
Energous Corporation,2018,5,43
Frank&#39;s International N.V.,2018,9,83
"Gaming and Leisure Properties, Inc.",2018,10,91
Third Point Reinsurance Ltd.,2018,8,74
"Benefitfocus, Inc.",2018,3,21
"Mirati Therapeutics, Inc.",2018,1,3
Criteo S.A.,2018,3,15
"Stitch Fix, Inc.",2018,4,37
"QTS Realty Trust, Inc.",2018,10,91
Ladder Capital Corp,2018,8,72
Oaktree Strategic Income Corporation,2018,8,72
"Premier, Inc.",2018,6,48
CM Finance Inc,2018,8,72
Alcentra Capital Corp.,2018,8,72
"Marcus & Millichap, Inc.",2018,8,71
National General Holdings Corp,2018,8,74
Allergan plc.,2018,2,12
Vince Holding Corp.,2018,4,41
"Emerald Expositions Events, Inc.",2018,4,37
Allegion plc,2018,6,60
"Jason Industries, Inc.",2018,6,57
"Burlington Stores, Inc.",2018,4,37
New Media Investment Group Inc.,2018,3,19
New Age Beverages Corporation,2018,4,34
Resonant Inc.,2018,5,43
Houghton Mifflin Harcourt Company,2018,3,16
TriplePoint Venture Growth BDC Corp.,2018,8,72
Santander Consumer USA Holdings Inc.,2018,8,78
"LGI Homes, Inc.",2018,10,100
"A10 Networks, Inc.",2018,3,28
"Installed Building Products, Inc.",2018,6,62
"RE/MAX Holdings, Inc.",2018,8,75
"Extended Stay America, Inc.",2018,10,95
"Plains Group Holdings, L.P.",2018,9,87
Blue Capital Reinsurance Holdings Ltd.,2018,8,74
Xenon Pharmaceuticals Inc.,2018,1,4
"Matinas Biopharma Holdings, Inc.",2018,1,4
PBF Logistics LP,2018,6,48
"MTBC, Inc.",2018,2,7
"Theravance Biopharma, Inc.",2018,1,4
"Pieris Pharmaceuticals, Inc.",2018,1,3
"OneMain Holdings, Inc.",2018,8,78
Aramark,2018,3,20
"Akoustis Technologies, Inc.",2018,5,42
EP Energy Corporation,2018,9,85
Perrigo Company,2018,2,10
"Del Taco Restaurants, Inc.",2018,10,94
"Jaguar Health, Inc.",2018,1,4
Hilton Worldwide Holdings Inc.,2018,10,95
"Advanced Disposal Services, Inc.",2018,9,80
Oxford Immunotec Global PLC,2018,2,13
Zosano Pharma Corporation,2018,1,4
"Cypress Energy Partners, L.P.",2018,9,83
Knowles Corporation,2018,5,42
"ONE Gas, Inc.",2018,9,86
Newtek Business Services Corp.,2018,8,72
"Recro Pharma, Inc.",2018,1,4
Blue Bird Corporation,2018,6,63
Fortress Transportation and Infrastructure Investors LLC,2018,9,87
"BioHiTech Global, Inc.",2018,6,56
uniQure N.V.,2018,1,3
Element Solutions Inc.,2018,6,53
"CareTrust REIT, Inc.",2018,10,90
"Miragen Therapeutics, Inc.",2018,1,3
Riverview Financial Corporation,2018,7,67
"Eldorado Resorts, Inc.",2018,3,18
"Paycom Software, Inc.",2018,3,21
"Malibu Boats, Inc.",2018,10,97
"A-Mark Precious Metals, Inc.",2018,4,35
Farmland Partners Inc.,2018,10,98
Paylocity Holding Corporation,2018,3,21
"Enable Midstream Partners, LP",2018,9,87
"1347 Property Insurance Holdings, Inc.",2018,6,47
Sphere 3D Corp.,2018,3,28
"EnLink Midstream, LLC",2018,9,87
"AgroFresh Solutions, Inc.",2018,4,32
"Enviva Partners, LP",2018,6,48
Party City Holdco Inc.,2018,4,38
"Papa Murphy&#39;s Holdings, Inc.",2018,10,94
"Continental Building Products, Inc.",2018,6,56
Endo International plc,2018,1,4
Tribune Publishing Company,2018,3,19
"City Office REIT, Inc.",2018,10,91
Navient Corporation,2018,7,66
"PlayAGS, Inc.",2018,3,18
"The Michaels Companies, Inc.",2018,6,48
"Parsley Energy, Inc.",2018,9,85
Washington Prime Group Inc.,2018,10,93
"Corbus Pharmaceuticals Holdings, Inc.",2018,1,4
"Genprex, Inc.",2018,1,3
"Arista Networks, Inc.",2018,3,28
"Catalent, Inc.",2018,1,4
Quotient Limited,2018,2,13
Moelis & Company,2018,8,68
Dorian LPG Ltd.,2018,9,80
Sabre Corporation,2018,3,29
Blueprint Medicines Corporation,2018,6,48
"ViewRay, Inc.",2018,2,12
"Sage Therapeutics, Inc.",2018,1,4
Rayonier Advanced Materials Inc.,2018,6,53
Greenpro Capital Corp.,2018,3,31
IHS Markit Ltd.,2018,8,69
TimkenSteel Corporation,2018,6,57
"Heritage Insurance Holdings, Inc.",2018,8,74
Antero Midstream Corporation,2018,9,83
Veritiv Corporation,2018,4,33
NOW Inc.,2018,6,57
"TerraForm Power, Inc.",2018,9,86
"e.l.f. Beauty, Inc.",2018,4,39
"Bellerophon Therapeutics, Inc.",2018,1,4
"Superior Drilling Products, Inc.",2018,9,82
GMS Inc.,2018,6,62
Montage Resources Corporation,2018,9,85
"Melrose Bancorp, Inc.",2018,7,67
Keysight Technologies Inc.,2018,5,43
Synchrony Financial,2018,3,25
Viper Energy Partners LP,2018,9,85
Nemaura Medical Inc.,2018,2,12
Investar Holding Corporation,2018,7,67
"NextEra Energy Partners, LP",2018,9,86
Celcuity Inc.,2018,2,13
"AquaBounty Technologies, Inc.",2018,4,32
Cabot Corporation,2018,6,48
"Advanced Drainage Systems, Inc.",2018,6,48
"Atara Biotherapeutics, Inc.",2018,1,3
Evoqua Water Technologies Corp.,2018,6,55
Westlake Chemical Partners LP,2018,6,56
Ashford Inc.,2018,10,95
"Qorvo, Inc.",2018,5,42
"Natera, Inc.",2018,2,13
scPharmaceuticals Inc.,2018,1,4
"CB Financial Services, Inc.",2018,7,67
"CACI International, Inc.",2018,5,45
"Limbach Holdings, Inc.",2018,9,81
"AAC Holdings, Inc.",2018,2,8
"El Pollo Loco Holdings, Inc.",2018,10,94
"Reliant Bancorp, Inc.",2018,7,67
"Avanos Medical, Inc.",2018,2,12
Foamix Pharmaceuticals Ltd.,2018,1,4
"Liberty TripAdvisor Holdings, Inc.",2018,6,51
"Kimball Electronics, Inc.",2018,6,60
ReWalk Robotics Ltd.,2018,2,12
"Zayo Group Holdings, Inc.",2018,3,24
California Resources Corporation,2018,9,83
"Spark Therapeutics, Inc.",2018,1,3
GoDaddy Inc.,2018,3,28
"Seres Therapeutics, Inc.",2018,1,4
"Luby&#39;s, Inc.",2018,10,94
"Diplomat Pharmacy, Inc.",2018,2,6
New Senior Investment Group Inc.,2018,10,90
CNX Midstream Partners LP,2018,9,83
"Shell Midstream Partners, L.P.",2018,9,87
"Cidara Therapeutics, Inc.",2018,1,4
"Helius Medical Technologies, Inc.",2018,2,12
"Syneos Health, Inc.",2018,2,14
Medley Management Inc.,2018,8,72
"Freshpet, Inc.",2018,4,33
BrightSphere Investment Group plc,2018,8,72
Liberty Broadband Corporation,2018,6,51
The Joint Corp.,2018,2,8
NextDecade Corporation,2018,9,87
Medtronic plc,2018,2,12
"Great Western Bancorp, Inc.",2018,8,73
"PRA Health Sciences, Inc.",2018,2,14
"Yext, Inc.",2018,3,29
Cadence Bancorporation,2018,7,67
Great Ajax Corp.,2018,8,72
"Inspired Entertainment, Inc.",2018,3,18
"Flex Pharma, Inc.",2018,1,4
"Cal-Maine Foods, Inc.",2018,4,34
"Xenia Hotels & Resorts, Inc.",2018,10,95
"Rocky Mountain Chocolate Factory, Inc.",2018,4,38
Vista Outdoor Inc.,2018,4,38
"SMART Global Holdings, Inc.",2018,6,48
"Senseonics Holdings, Inc.",2018,2,12
Wayfair Inc.,2018,4,37
"Patriot Transportation Holding, Inc.",2018,9,88
Axalta Coating Systems Ltd.,2018,6,62
"J. Alexander&#39;s Holdings, Inc.",2018,6,48
Park Hotels & Resorts Inc.,2018,10,95
"Zillow Group, Inc.",2018,8,75
"The Habit Restaurants, Inc.",2018,10,94
National Storage Affiliates Trust,2018,10,93
Performance Food Group Company,2018,6,47
"Nutanix, Inc.",2018,3,28
Restaurant Brands International Inc.,2018,10,94
"Evofem Biosciences, Inc.",2018,1,4
"Walgreens Boots Alliance, Inc.",2018,2,6
"Valeritas Holdings, Inc.",2018,2,12
Hess Midstream Partners LP,2018,6,50
"Inovalon Holdings, Inc.",2018,2,7
"Exela Technologies, Inc.",2018,3,22
"NexPoint Residential Trust, Inc.",2018,10,91
"James River Group Holdings, Ltd.",2018,8,74
"Shake Shack, Inc.",2018,10,94
Adaptimmune Therapeutics plc,2018,1,3
"Black Stone Minerals, L.P.",2018,9,85
"Aqua Metals, Inc.",2018,6,56
"Easterly Government Properties, Inc.",2018,6,48
"Polar Power, Inc.",2018,5,44
"Jernigan Capital, Inc.",2018,10,93
Mylan N.V.,2018,1,4
"Business First Bancshares, Inc.",2018,7,67
Boxlight Corporation,2018,3,16
"Allena Pharmaceuticals, Inc.",2018,1,4
"CSW Industrials, Inc.",2018,6,57
STERIS plc,2018,2,10
"Pulse Biosciences, Inc",2018,6,48
PJT Partners Inc.,2018,8,69
"Alpine Immune Sciences, Inc.",2018,1,3
Majesco,2018,3,21
XBiotech Inc.,2018,1,4
"Corvus Pharmaceuticals, Inc.",2018,1,3
"Black Knight, Inc.",2018,8,77
Chemours Company (The),2018,6,47
DAVIDsTEA Inc.,2018,4,38
"SailPoint Technologies Holdings, Inc.",2018,3,29
Seritage Growth Properties,2018,6,48
"Audentes Therapeutics, Inc.",2018,1,3
"Evolent Health, Inc",2018,2,9
