Name,Source,Sector,Industry
"Ardelyx, Inc.",10K,1,4
"Installed Building Products, Inc.",10K,4,49
CURO Group Holdings Corp.,10K,8,84
"Theravance Biopharma, Inc.",10K,1,4
Datasea Inc.,10K,8,74
Sempra Energy,10K,2,30
BankFinancial Corporation,10K,5,52
"TriState Capital Holdings, Inc.",10K,5,53
"Tandy Leather Factory, Inc.",10K,9,88
"Agile Therapeutics, Inc.",10K,1,4
"CoreCivic, Inc.",10K,8,76
BIQI International Holdings Corporation,10K,8,71
Tronox Holdings plc,10K,2,23
"OraSure Technologies, Inc.",10K,1,12
"Investors Bancorp, Inc.",10K,5,52
"TRI Pointe Group, Inc.",10K,10,96
"Edison Nation, Inc.",10K,9,92
"Q2 Holdings, Inc.",10K,8,83
CymaBay Therapeutics Inc.,10K,1,4
Lindblad Expeditions Holdings Inc.,10K,8,69
Imperial Oil Limited,10K,2,28
Ralph Lauren Corporation,10K,9,88
"Torchlight Energy Resources, Inc.",10K,2,28
Oxbridge Re Holdings Limited,10K,6,55
"Ocean Bio-Chem, Inc.",10K,4,47
Genesco Inc.,10K,9,89
"Verastem, Inc.",10K,1,1
"1-800 FLOWERS.COM, Inc.",10K,9,92
"Asta Funding, Inc.",10K,8,84
Landmark Bancorp Inc.,10K,5,53
"Liquidity Services, Inc.",10K,8,82
Hormel Foods Corporation,10K,9,86
"Hologic, Inc.",10K,1,5
"LogMein, Inc.",10K,7,60
"NV5 Global, Inc.",10K,2,17
CVR Energy Inc.,10K,2,25
"Global Net Lease, Inc.",10K,10,100
Synaptics Incorporated,10K,3,35
Middlesex Water Company,10K,2,29
"Myers Industries, Inc.",10K,4,46
ANGI Homeservices Inc.,10K,7,66
"ChinaNet Online Holdings, Inc.",10K,8,70
"Midland States Bancorp, Inc.",10K,8,72
Packaging Corporation of America,10K,2,23
"Perficient, Inc.",10K,8,79
Oxford Square Capital Corp.,10K,6,58
Brady Corporation,10K,4,46
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,10K,2,17
"Byline Bancorp, Inc.",10K,5,53
"Ameri Holdings, Inc.",10K,8,72
Antero Resources Corporation,10K,2,28
scPharmaceuticals Inc.,10K,1,4
"Spirit Airlines, Inc.",10K,2,15
"Hennessy Advisors, Inc.",10K,6,57
"Home Depot, Inc. (The)",10K,9,89
PolyOne Corporation,10K,4,46
Carvana Co.,10K,4,43
"Alarm.com Holdings, Inc.",10K,7,60
"Hawkins, Inc.",10K,2,32
Sealed Air Corporation,10K,4,46
"EQM Midstream Partners, LP",10K,2,31
Molina Healthcare Inc,10K,8,78
"CytomX Therapeutics, Inc.",10K,1,1
Laboratory Corporation of America Holdings,10K,1,11
"Enova International, Inc.",10K,8,72
"Gaming and Leisure Properties, Inc.",10K,10,100
"Mettler-Toledo International, Inc.",10K,4,46
"New Concept Energy, Inc",10K,2,28
Tribune Publishing Company,10K,7,68
Halliburton Company,10K,2,16
"Catalyst Biosciences, Inc.",10K,1,4
"M.D.C. Holdings, Inc.",10K,10,96
Anika Therapeutics Inc.,10K,1,6
"MongoDB, Inc.",10K,7,60
"Advanced Drainage Systems, Inc.",10K,4,50
"First Guaranty Bancshares, Inc.",10K,5,53
"Onconova Therapeutics, Inc.",10K,1,4
RH,10K,9,89
Ames National Corporation,10K,8,72
"CPI Aerostructures, Inc.",10K,4,44
"Reven Housing REIT, Inc.",10K,8,82
"Sonoma Pharmaceuticals, Inc.",10K,1,5
Federal Agricultural Mortgage Corporation,10K,8,72
"ClearOne, Inc.",10K,8,72
"Black Stone Minerals, L.P.",10K,2,28
Adient plc,10K,4,45
"Simpson Manufacturing Company, Inc.",10K,4,45
AdvanSix Inc.,10K,2,23
"Randolph Bancorp, Inc.",10K,8,72
"Churchill Downs, Incorporated",10K,10,95
"Heidrick & Struggles International, Inc.",10K,8,79
Zion Oil & Gas Inc,10K,2,28
"Intellia Therapeutics, Inc.",10K,1,1
Golden Minerals Company,10K,2,21
Avalon Holdings Corporation,10K,8,74
"Freshpet, Inc.",10K,9,85
"Tyson Foods, Inc.",10K,9,86
Ciner Resources LP,10K,2,22
icad inc.,10K,1,5
"BMC Stock Holdings, Inc.",10K,4,49
Eversource Energy,10K,2,30
"Savara, Inc.",10K,1,4
ACNB Corporation,10K,5,53
"Eyenovia, Inc.",10K,1,4
Flex Ltd.,10K,3,37
CNX Resources Corporation,10K,2,22
Phillips 66,10K,2,25
"Brown & Brown, Inc.",10K,8,72
Transocean Ltd.,10K,2,16
"Chiasma, Inc.",10K,1,4
CNX Midstream Partners LP,10K,2,31
Intrexon Corporation,10K,2,24
InVivo Therapeutics Holdings Corp.,10K,1,2
ABM Industries Incorporated,10K,8,74
"GlobalSCAPE, Inc.",10K,7,64
Graham Corporation,10K,4,50
"Darden Restaurants, Inc.",10K,10,93
"Green Plains, Inc.",10K,2,25
"Heritage-Crystal Clean, Inc.",10K,2,19
"Allena Pharmaceuticals, Inc.",10K,1,4
Ameren Corporation,10K,2,30
HMS Holdings Corp,10K,8,72
"Omega Flex, Inc.",10K,2,20
Select Medical Holdings Corporation,10K,8,76
ECA Marcellus Trust I,10K,2,27
CompX International Inc.,10K,8,72
Weight Watchers International Inc,10K,8,78
"Adamas Pharmaceuticals, Inc.",10K,1,4
"Lifetime Brands, Inc.",10K,9,88
"Leggett & Platt, Incorporated",10K,4,47
"Biomerica, Inc.",10K,1,12
American States Water Company,10K,2,29
"MobileIron, Inc.",10K,7,60
Fibrocell Science Inc.,10K,1,4
"Walgreens Boots Alliance, Inc.",10K,1,8
"Foundation Building Materials, Inc.",10K,4,49
Arbor Realty Trust,10K,6,59
Graco Inc.,10K,4,47
"HCI Group, Inc.",10K,6,55
"The Hackett Group, Inc.",10K,8,79
"Expedia Group, Inc.",10K,8,72
"New Relic, Inc.",10K,7,60
"Proteon Therapeutics, Inc.",10K,8,72
"MacroGenics, Inc.",10K,1,1
"Intevac, Inc.",10K,3,37
New Age Beverages Corporation,10K,9,86
Mercantile Bank Corporation,10K,5,52
Oxford Immunotec Global PLC,10K,1,11
"PDL BioPharma, Inc.",10K,1,2
"Concrete Pumping Holdings, Inc.",10K,8,69
"Tetra Technologies, Inc.",10K,2,16
"Curis, Inc.",10K,1,2
"MKS Instruments, Inc.",10K,3,37
"Cavco Industries, Inc.",10K,4,41
Liberty Broadband Corporation,10K,8,72
Sleep Number Corporation,10K,9,85
New Home Company Inc. (The),10K,10,96
West Bancorporation,10K,5,53
Mastercard Incorporated,10K,8,83
"Ruth&#39;s Hospitality Group, Inc.",10K,10,93
Bioceres Crop Solutions Corp.,10K,8,72
KLA-Tencor Corporation,10K,3,37
"Ecology and Environment, Inc.",10K,2,17
Emerson Electric Company,10K,4,47
"Coeur Mining, Inc.",10K,2,21
Comtech Telecommunications Corp.,10K,3,39
MGM Resorts International,10K,10,95
"Trupanion, Inc.",10K,8,78
Five Star Senior Living Inc.,10K,8,76
"Mid-America Apartment Communities, Inc.",10K,10,100
"Calyxt, Inc.",10K,2,24
"Emergent Biosolutions, Inc.",10K,1,2
Janus Henderson Group plc,10K,6,57
"Spirit Aerosystems Holdings, Inc.",10K,4,44
"Cboe Global Markets, Inc.",10K,6,56
"Barrett Business Services, Inc.",10K,8,80
Virtusa Corporation,10K,8,79
"US Ecology, Inc.",10K,2,19
Illinois Tool Works Inc.,10K,4,46
"Arcimoto, Inc.",10K,4,42
"InnerWorkings, Inc.",10K,8,72
MGIC Investment Corporation,10K,6,55
Destination Maternity Corporation,10K,9,89
Titan Machinery Inc.,10K,4,48
"Condor Hospitality Trust, Inc.",10K,10,94
"Etsy, Inc.",10K,7,66
Lindsay Corporation,10K,4,50
Masimo Corporation,10K,1,5
Silvercorp Metals Inc.,10K,8,74
Koppers Holdings Inc.,10K,4,51
MutualFirst Financial Inc.,10K,5,52
Noodles & Company,10K,10,93
"ACI Worldwide, Inc.",10K,8,83
Scholastic Corporation,10K,8,72
Ashford Inc.,10K,10,94
"TripAdvisor, Inc.",10K,7,66
Investors Title Company,10K,6,55
Genworth Financial Inc,10K,6,55
SPX Corporation,10K,4,50
"Acuity Brands, Inc.",10K,4,49
"Old Dominion Freight Line, Inc.",10K,2,13
"Firsthand Technology Value Fund, Inc.",10K,6,58
"LGI Homes, Inc.",10K,10,96
Colgate-Palmolive Company,10K,9,86
"Navigant Consulting, Inc.",10K,8,79
"Palo Alto Networks, Inc.",10K,7,60
"Medical Properties Trust, Inc.",10K,10,99
"Apple Hospitality REIT, Inc.",10K,10,94
Synovus Financial Corp.,10K,5,53
CECO Environmental Corp.,10K,2,18
"MIDSTATES PETROLEUM COMPANY, INC.",10K,2,28
Quest Diagnostics Incorporated,10K,1,11
"Mustang Bio, Inc.",10K,1,1
GCP Applied Technologies Inc.,10K,4,46
"Tenax Therapeutics, Inc.",10K,1,3
Qualstar Corporation,10K,7,64
Global Indemnity Limited,10K,8,72
"Ross Stores, Inc.",10K,9,89
"Delta Apparel, Inc.",10K,9,88
ProAssurance Corporation,10K,6,55
"Brinker International, Inc.",10K,10,93
"support.com, Inc.",10K,7,60
Prothena Corporation plc,10K,1,2
"Citizens, Inc.",10K,6,54
Lannett Co Inc,10K,8,72
"Newpark Resources, Inc.",10K,2,16
"ConforMIS, Inc.",10K,1,6
Myomo Inc.,10K,1,5
Jewett-Cameron Trading Company,10K,4,47
EchoStar Corporation,10K,3,39
"ShiftPixy, Inc.",10K,8,80
Oracle Corporation,10K,7,60
"Fossil Group, Inc.",10K,9,88
Wintrust Financial Corporation,10K,5,53
Adtalem Global Education Inc.,10K,8,75
Coupa Software Incorporated,10K,7,60
Minerals Technologies Inc.,10K,2,20
"Pacific Biosciences of California, Inc.",10K,1,11
TrustCo Bank Corp NY,10K,8,72
Noble Energy Inc.,10K,8,72
"Air Transport Services Group, Inc",10K,2,15
Coty Inc.,10K,9,88
"Hasbro, Inc.",10K,9,87
"Energy Recovery, Inc.",10K,2,20
"ForeScout Technologies, Inc.",10K,7,60
Hornbeck Offshore Services,10K,2,14
"Celldex Therapeutics, Inc.",10K,1,2
"Autodesk, Inc.",10K,7,64
"Editas Medicine, Inc.",10K,1,2
"Peoples Bancorp of North Carolina, Inc.",10K,5,53
Control4 Corporation,10K,7,60
Peoples Financial Services Corp.,10K,5,53
"First Hawaiian, Inc.",10K,5,53
FB Financial Corporation,10K,5,53
International Business Machines Corporation,10K,7,64
J P Morgan Chase & Co,10K,5,53
"SITO Mobile, Ltd.",10K,7,66
Leisure Acquisition Corp.,10K,8,69
"Proto Labs, Inc.",10K,3,37
CytRx Corporation,10K,1,2
Pacific Coast Oil Trust,10K,2,27
Matrix Service Company,10K,8,72
"Home Bancorp, Inc.",10K,5,52
International Bancshares Corporation,10K,5,53
Optical Cable Corporation,10K,4,45
Gamestop Corporation,10K,9,89
Future FinTech Group Inc.,10K,8,71
Sun Hydraulics Corporation,10K,3,36
Biogen Inc.,10K,1,4
Loews Corporation,10K,10,94
"Buckle, Inc. (The)",10K,9,89
International Paper Company,10K,2,23
"Cancer Genetics, Inc.",10K,1,11
"Prologis, Inc.",10K,10,100
Sherwin-Williams Company (The),10K,4,51
"Kimball Electronics, Inc.",10K,3,37
"Mondelez International, Inc.",10K,9,86
Fastenal Company,10K,4,48
FedNat Holding Company,10K,6,55
"Ring Energy, Inc.",10K,2,28
"Take-Two Interactive Software, Inc.",10K,9,87
"Republic Bancorp, Inc.",10K,5,52
Wells Fargo & Company,10K,5,53
"DelMar Pharmaceuticals, Inc.",10K,1,2
Sonoco Products Company,10K,4,46
"MBIA, Inc.",10K,6,55
DENTSPLY SIRONA Inc.,10K,8,72
Agree Realty Corporation,10K,10,100
Synalloy Corporation,10K,2,20
"Rigel Pharmaceuticals, Inc.",10K,1,2
"MYnd Analytics, Inc.",10K,1,5
"Marchex, Inc.",10K,7,66
Exxon Mobil Corporation,10K,8,72
"SeaChange International, Inc.",10K,3,39
"Neenah, Inc.",10K,2,23
Washington Real Estate Investment Trust,10K,10,100
"Command Center, Inc.",10K,8,74
"Pepsico, Inc.",10K,9,86
AmerisourceBergen Corporation (Holding Co),10K,1,8
Keysight Technologies Inc.,10K,7,64
Trilogy Metals Inc.,10K,2,21
CONMED Corporation,10K,8,72
"Waste Connections, Inc.",10K,2,19
NewJersey Resources Corporation,10K,8,72
"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",10K,6,59
Centric Brands Inc.,10K,9,88
Aon plc,10K,8,80
Central Garden & Pet Company,10K,9,86
"L Brands, Inc.",10K,8,72
"Itron, Inc.",10K,8,72
HollyFrontier Corporation,10K,2,25
"Liberty TripAdvisor Holdings, Inc.",10K,8,72
New Mountain Finance Corporation,10K,6,58
"Coherus BioSciences, Inc.",10K,8,72
"Townsquare Media, Inc.",10K,7,68
"TerraForm Power, Inc.",10K,10,98
"Fulgent Genetics, Inc.",10K,1,11
Banner Corporation,10K,5,52
Southwest Georgia Financial Corporation,10K,5,53
Designer Brands Inc.,10K,9,89
Walmart Inc.,10K,9,89
"H&E Equipment Services, Inc.",10K,4,48
Air Lease Corporation,10K,2,15
Fluidigm Corporation,10K,1,11
"Silicon Laboratories, Inc.",10K,3,38
"Brooks Automation, Inc.",10K,3,37
Front Yard Residential Corporation,10K,6,59
Performant Financial Corporation,10K,8,79
"MAM Software Group, Inc.",10K,4,43
Celcuity Inc.,10K,1,11
Chatham Lodging Trust (REIT),10K,10,94
AGCO Corporation,10K,4,41
National Energy Services Reunited Corp.,10K,8,69
"PRA Health Sciences, Inc.",10K,1,9
CNB Financial Corporation,10K,5,53
Third Point Reinsurance Ltd.,10K,6,55
Hyatt Hotels Corporation,10K,10,94
Allegion plc,10K,4,49
Wabash National Corporation,10K,4,40
"Hallmark Financial Services, Inc.",10K,6,55
Hilton Grand Vacations Inc.,10K,10,94
Diebold Nixdorf Incorporated,10K,7,63
"X4 Pharmaceuticals, Inc.",10K,1,4
Corning Incorporated,10K,4,46
"Hyster-Yale Materials Handling, Inc.",10K,4,41
Strongbridge Biopharma plc,10K,1,4
"Solaris Oilfield Infrastructure, Inc.",10K,2,16
American National Insurance Company,10K,6,54
Magnolia Oil & Gas Corporation,10K,8,69
Alcentra Capital Corp.,10K,6,58
Hancock Whitney Corporation,10K,5,53
"DHI Group, Inc.",10K,7,66
AXT Inc,10K,3,37
"Eagle Bancorp Montana, Inc.",10K,5,52
Everi Holdings Inc.,10K,10,95
Dawson Geophysical Company,10K,2,16
DarioHealth Corp.,10K,1,5
"Methode Electronics, Inc.",10K,4,45
"ServiceSource International, Inc.",10K,7,60
Peabody Energy Corporation,10K,2,22
Carlisle Companies Incorporated,10K,4,47
Mueller Water Products Inc,10K,4,50
Cimpress N.V,10K,9,91
Protective Insurance Corporation,10K,6,55
NMI Holdings Inc,10K,6,55
"bluebird bio, Inc.",10K,1,1
Och-Ziff Capital Management Group LLC,10K,6,57
"Jason Industries, Inc.",10K,8,69
Assured Guaranty Ltd.,10K,6,55
American Homes 4 Rent,10K,10,100
"Merit Medical Systems, Inc.",10K,8,72
"FirstCash, Inc.",10K,9,90
"Aerpio Pharmaceuticals, Inc.",10K,8,69
MGM Growth Properties LLC,10K,10,100
"Tapestry, Inc.",10K,9,88
"Calumet Specialty Products Partners, L.P.",10K,2,25
"Cassava Sciences, Inc.",10K,1,4
"Wayside Technology Group, Inc.",10K,3,35
"Blackbaud, Inc.",10K,7,61
Central Valley Community Bancorp,10K,5,53
"HealthEquity, Inc.",10K,8,77
National Storage Affiliates Trust,10K,10,100
"Income Opportunity Realty Investors, Inc.",10K,10,100
"Cal-Maine Foods, Inc.",10K,9,86
"Wellesley Bancorp, Inc.",10K,5,52
China Lending Corporation,10K,8,69
"Colony Capital, Inc.",10K,6,59
"Care.com, Inc.",10K,8,72
"Aerohive Networks, Inc.",10K,7,60
"AMERIPRISE FINANCIAL SERVICES, INC.",10K,6,54
Simmons First National Corporation,10K,5,53
"Sally Beauty Holdings, Inc.",10K,9,85
"Net Element, Inc.",10K,7,66
"Electro-Sensors, Inc.",10K,3,35
Babcock,10K,2,18
Pacific Gas & Electric Co.,10K,2,30
Omeros Corporation,10K,1,4
"Mellanox Technologies, Ltd.",10K,3,38
"Loop Industries, Inc.",10K,8,70
Timken Company (The),10K,4,51
"Celsius Holdings, Inc.",10K,9,86
Ovid Therapeutics Inc.,10K,1,4
Exantas Capital Corp.,10K,6,59
M B T Financial Corp,10K,5,53
"Fidelity National Financial, Inc.",10K,6,55
"Cloudera, Inc.",10K,7,60
Marlin Business Services Corp.,10K,8,84
Capital One Financial Corporation,10K,5,53
"Apollo Endosurgery, Inc.",10K,1,2
"Pioneer Power Solutions, Inc.",10K,4,51
"Plantronics, Inc.",10K,8,72
"Avinger, Inc.",10K,1,5
F.N.B. Corporation,10K,5,53
Adaptimmune Therapeutics plc,10K,1,1
"Sunworks, Inc.",10K,3,33
PrimeEnergy Resources Corporation,10K,2,28
"Milestone Scientific, Inc.",10K,1,7
Sunoco LP,10K,2,32
"Cornerstone OnDemand, Inc.",10K,7,61
CABCO Series 2004-101 Trust,10K,8,72
"Ironwood Pharmaceuticals, Inc.",10K,1,4
"Franklin Financial Network, Inc.",10K,5,53
"National Oilwell Varco, Inc.",10K,2,16
"Glowpoint, Inc.",10K,7,65
Jefferies Financial Group Inc.,10K,2,26
Microchip Technology Incorporated,10K,3,38
Cooper Tire & Rubber Company,10K,4,41
"CAI International, Inc.",10K,2,15
"Kinder Morgan, Inc.",10K,8,72
PotlatchDeltic Corporation,10K,10,97
Great Elm Capital Corp.,10K,6,58
"Ascent Capital Group, Inc.",10K,8,72
Finisar Corporation,10K,3,38
"Smith Micro Software, Inc.",10K,7,64
General Finance Corporation,10K,4,40
"Eaton Corporation, PLC",10K,4,45
"Manitowoc Company, Inc. (The)",10K,4,47
"Bioanalytical Systems, Inc.",10K,1,9
"Teladoc Health, Inc.",10K,8,77
Service Corporation International,10K,8,76
Encana Corporation,10K,2,28
"National CineMedia, Inc.",10K,7,67
"Cyclacel Pharmaceuticals, Inc.",10K,1,2
"Allied Healthcare Products, Inc.",10K,1,7
"Rave Restaurant Group, Inc.",10K,10,93
LCNB Corporation,10K,5,52
"Quanta Services, Inc.",10K,2,18
First Trust California Municipal High income ETF,10K,5,53
"Taubman Centers, Inc.",10K,10,100
"PetMed Express, Inc.",10K,9,85
GW Pharmaceuticals Plc,10K,1,4
"HMG/Courtland Properties, Inc.",10K,10,100
Biohaven Pharmaceutical Holding Company Ltd.,10K,1,4
Morgan Stanley,10K,6,56
Pitney Bowes Inc.,10K,7,63
Rogers Corporation,10K,4,45
"Crown Holdings, Inc.",10K,8,72
Capital City Bank Group,10K,5,53
BioSpecifics Technologies Corp,10K,1,2
Community Bankers Trust Corporation.,10K,5,53
"Lake Shore Bancorp, Inc.",10K,5,52
Westinghouse Air Brake Technologies Corporation,10K,4,40
BlackRock Resources,10K,8,70
"Nelnet, Inc.",10K,8,84
OHA Investment Corporation,10K,6,58
"FFBW, Inc.",10K,5,52
Greenpro Capital Corp.,10K,8,70
"Meritor, Inc.",10K,8,72
"Audentes Therapeutics, Inc.",10K,1,1
"Winnebago Industries, Inc.",10K,4,41
Bank Of Montreal,10K,8,72
Altus Midstream Company,10K,8,69
Terreno Realty Corporation,10K,10,100
Meritage Corporation,10K,10,96
Daxor Corporation,10K,1,5
NF Energy Saving Corporation,10K,8,71
"Forward Industries, Inc.",10K,3,35
"Astec Industries, Inc.",10K,8,72
TiVo Corporation,10K,7,60
Safehold Inc.,10K,10,100
"VeriSign, Inc.",10K,7,65
"Everbridge, Inc.",10K,8,72
"WESCO International, Inc.",10K,4,48
Marriott International,10K,10,94
Universal Display Corporation,10K,3,35
Jagged Peak Energy Inc.,10K,2,28
Accuray Incorporated,10K,1,5
"Independence Realty Trust, Inc.",10K,10,100
"WPX Energy, Inc.",10K,2,28
"AmeriGas Partners, L.P.",10K,2,32
Charles & Colvard Ltd.,10K,9,88
Axalta Coating Systems Ltd.,10K,4,45
Houghton Mifflin Harcourt Company,10K,8,75
"Hawaiian Holdings, Inc.",10K,2,15
VOC Energy Trust,10K,2,27
"Mohawk Industries, Inc.",10K,4,47
"Mersana Therapeutics, Inc.",10K,1,1
Lam Research Corporation,10K,3,37
"Martin Marietta Materials, Inc.",10K,2,22
"Retrophin, Inc.",10K,8,69
American Superconductor Corporation,10K,3,33
The First of Long Island Corporation,10K,5,52
"Caladrius Biosciences, Inc.",10K,1,2
Travelport Worldwide Limited,10K,7,66
iRadimed Corporation,10K,1,5
"Biolase, Inc.",10K,1,5
Braemar Hotels & Resorts Inc.,10K,10,94
"Rexahn Pharmaceuticals, Inc.",10K,1,2
"Magyar Bancorp, Inc.",10K,8,72
"Tandem Diabetes Care, Inc.",10K,1,5
"Teradyne, Inc.",10K,3,34
"F5 Networks, Inc.",10K,7,60
Gladstone Land Corporation,10K,10,100
"Libbey, Inc.",10K,4,51
"Prudential Financial, Inc.",10K,6,54
"Arena Pharmaceuticals, Inc.",10K,1,4
"Affiliated Managers Group, Inc.",10K,6,57
"Lowe&#39;s Companies, Inc.",10K,9,89
Contango Oil & Gas Company,10K,2,28
"CDK Global, Inc.",10K,4,43
"ONE Gas, Inc.",10K,2,30
"Cadiz, Inc.",10K,10,97
"Groupon, Inc.",10K,7,66
Cherry Hill Mortgage Investment Corporation,10K,6,59
Intra-Cellular Therapies Inc.,10K,8,69
"Switch, Inc.",10K,10,98
Jabil Inc.,10K,3,37
"WCF Bancorp, Inc.",10K,5,52
"IDACORP, Inc.",10K,2,30
"Strata Skin Sciences, Inc.",10K,1,5
Greif Bros. Corporation,10K,4,51
"PolarityTE, Inc.",10K,9,87
"IsoRay, Inc.",10K,1,5
Apartment Investment and Management Company,10K,10,100
"Colony Bankcorp, Inc.",10K,8,72
"Advanced Micro Devices, Inc.",10K,8,72
Horizon Technology Finance Corporation,10K,6,58
AMN Healthcare Services Inc,10K,8,80
Orthofix Medical Inc.,10K,1,6
Acacia Research Corporation,10K,7,62
Luna Innovations Incorporated,10K,1,7
"Carriage Services, Inc.",10K,8,76
National Fuel Gas Company,10K,2,30
Winmark Corporation,10K,9,90
Rent-A-Center Inc.,10K,9,90
Prestige Consumer Healthcare Inc.,10K,8,72
Oconee Federal Financial Corp.,10K,5,52
The Providence Service Corporation,10K,8,76
"Aravive, Inc.",10K,1,4
The RMR Group Inc.,10K,8,72
Hecla Mining Company,10K,2,21
Pentair plc.,10K,4,50
"ViewRay, Inc.",10K,9,92
"SMART Global Holdings, Inc.",10K,8,72
OFS Capital Corporation,10K,6,58
National Research Corporation,10K,8,77
"Nu Skin Enterprises, Inc.",10K,9,85
"Raven Industries, Inc.",10K,4,47
"EPAM Systems, Inc.",10K,8,79
"Earthstone Energy, Inc.",10K,2,28
"Burlington Stores, Inc.",10K,9,89
Apollo Commercial Real Estate Finance,10K,6,59
Adamis Pharmaceuticals Corporation,10K,1,3
"The Michaels Companies, Inc.",10K,8,72
"Atlas Financial Holdings, Inc.",10K,6,55
Cantel Medical Corp.,10K,1,7
Multi-Color Corporation,10K,4,46
Balchem Corporation,10K,2,26
"Square, Inc.",10K,8,83
"Yum! Brands, Inc.",10K,10,93
Bruker Corporation,10K,1,12
Tremont Mortgage Trust,10K,10,99
"Momenta Pharmaceuticals, Inc.",10K,1,4
"Boston Private Financial Holdings, Inc.",10K,5,53
Aptevo Therapeutics Inc.,10K,1,4
"PROS Holdings, Inc.",10K,7,60
"The Dixie Group, Inc.",10K,4,47
"Xtant Medical Holdings, Inc.",10K,1,6
Parker Drilling Company,10K,2,16
"Strategic Education, Inc.",10K,8,75
Six Flags Entertainment Corporation New,10K,10,95
"Seelos Therapeutics, Inc.",10K,8,72
"Pure Storage, Inc.",10K,8,72
LCI Industries,10K,4,47
Venator Materials PLC,10K,2,23
"Advanced Disposal Services, Inc.",10K,2,19
"Mednax, Inc",10K,8,76
McEwen Mining Inc.,10K,2,21
Clorox Company (The),10K,9,86
"Recon Technology, Ltd.",10K,8,72
Intuit Inc.,10K,9,91
"TTEC Holdings, Inc.",10K,8,79
McClatchy Company (The),10K,7,68
"LiveXLive Media, Inc.",10K,8,69
Cars.com Inc.,10K,4,43
"Inovalon Holdings, Inc.",10K,8,77
Sterling Construction Company Inc,10K,2,18
"Esquire Financial Holdings, Inc.",10K,5,53
"eHealth, Inc.",10K,8,78
"Photronics, Inc.",10K,3,36
Cabot Microelectronics Corporation,10K,3,37
EMCORE Corporation,10K,8,72
"One Stop Systems, Inc.",10K,8,72
"Rexford Industrial Realty, Inc.",10K,10,100
"Knight Transportation, Inc.",10K,2,13
Ally Financial Inc.,10K,4,43
Brookfield Real Assets Income Fund Inc.,10K,2,22
"Thermon Group Holdings, Inc.",10K,4,50
Appian Corporation,10K,7,60
MV Oil Trust,10K,2,27
SpartanNash Company,10K,9,89
"Payment Data Systems, Inc.",10K,8,83
"Innovative Solutions and Support, Inc.",10K,4,44
"The Navigators Group, Inc.",10K,6,55
"Laredo Petroleum, Inc.",10K,2,28
"Gamco Investors, Inc.",10K,6,57
Northwest Pipe Company,10K,4,50
Zomedica Pharmaceuticals Corp.,10K,1,3
Resolute Forest Products Inc.,10K,2,23
Broadway Financial Corporation,10K,5,52
Triton International Limited,10K,2,15
Teradata Corporation,10K,7,60
Chemical Financial Corporation,10K,5,53
Artisan Partners Asset Management Inc.,10K,6,57
DAVIDsTEA Inc.,10K,9,89
"ATN International, Inc.",10K,7,65
News Corporation,10K,7,68
"OneMain Holdings, Inc.",10K,8,84
"BioSig Technologies, Inc.",10K,8,72
"Forum Energy Technologies, Inc.",10K,2,16
"NAPCO Security Technologies, Inc.",10K,3,36
Consolidated Water Co. Ltd.,10K,2,29
Colfax Corporation,10K,4,45
"Reata Pharmaceuticals, Inc.",10K,1,4
SP Plus Corporation,10K,8,74
"HomeStreet, Inc.",10K,5,53
Exact Sciences Corporation,10K,1,5
Athene Holding Ltd.,10K,8,72
"Wheeler Real Estate Investment Trust, Inc.",10K,10,100
Lianluo Smart Limited,10K,8,72
Avaya Holdings Corp.,10K,7,64
"CommScope Holding Company, Inc.",10K,7,64
"Xcel Brands, Inc",10K,9,88
Central European Media Enterprises Ltd.,10K,7,68
Boyd Gaming Corporation,10K,10,95
Verint Systems Inc.,10K,7,64
"Penns Woods Bancorp, Inc.",10K,5,53
VSE Corporation,10K,2,17
"Zscaler, Inc.",10K,7,60
"Gardner Denver Holdings, Inc.",10K,4,50
Johnson & Johnson,10K,1,8
"Chimerix, Inc.",10K,1,4
"Magellan Health, Inc.",10K,1,8
Oramed Pharmaceuticals Inc.,10K,1,3
Clearwater Paper Corporation,10K,4,46
"ARC Group Worldwide, Inc.",10K,3,34
Houston Wire & Cable Company,10K,8,72
Transatlantic Petroleum Ltd,10K,2,28
"Mammoth Energy Services, Inc.",10K,2,16
ClearSign Combustion Corporation,10K,2,20
"Image Sensing Systems, Inc.",10K,3,34
"Hunt Companies Finance Trust, Inc.",10K,6,59
Carolina Financial Corporation,10K,5,53
Harsco Corporation,10K,4,51
"CHF Solutions, Inc.",10K,1,5
Biglari Holdings Inc.,10K,10,93
"Illumina, Inc.",10K,8,72
Symantec Corporation,10K,7,64
"Caseys General Stores, Inc.",10K,9,89
"Mitcham Industries, Inc.",10K,2,16
American Tower Corporation (REIT),10K,10,98
"Big Lots, Inc.",10K,9,89
"Express, Inc.",10K,9,89
"Paycom Software, Inc.",10K,7,61
"Applied Materials, Inc.",10K,8,72
Digirad Corporation,10K,1,5
Cardtronics plc,10K,8,72
Lightbridge Corporation,10K,2,20
Marine Petroleum Trust,10K,2,27
InnSuites Hospitality Trust,10K,10,94
"Boingo Wireless, Inc.",10K,7,65
Scotts Miracle-Gro Company (The),10K,9,86
Galectin Therapeutics Inc.,10K,1,2
"pdvWireless, Inc.",10K,7,65
