"","Symbol","Name","LastSale","MarketCap","ADR.TSO","IPOyear","Sector","Industry","Summary.Quote","X.x","X.y","finance_site","website","description","keywords"
"93","AKRX","Akorn, Inc.","4.19",527312664.82,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/akrx",NA,89,"https://finance.yahoo.com/quote/AKRX","http://www.akorn.com",NA,NA
"94","AKTS","Akoustis Technologies, Inc.","7.39",222118466.14,"n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/akts",NA,90,"https://finance.yahoo.com/quote/AKTS","http://www.akoustis.com","Founded in 2014 by experienced industry leaders and scientists from University of California at Santa Barbara (UCSB) and Cornell University, Akoustis’ mission is to commercialize and manufacture its patented BulkONE® acoustic wave technology to address the critical frequency-selectivity requirements in today’s mobile smartphones – improving the efficiency and signal quality of Mobile Wireless devices and enabling The Internet of Things (IoT).",NA
"95","AKTX","Akari Therapeutics Plc","2.76",43495165.68,"15759118","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aktx",NA,85,"https://finance.yahoo.com/quote/AKTX","http://www.akaritx.com","A Revolution in Treating Complement &amp; Orphan Diseases",NA
"96","ALBO","Albireo Pharma, Inc.","35.98",433174193.9,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/albo",NA,93,"https://finance.yahoo.com/quote/ALBO","http://www.albireopharma.com","Albireo has a team of diverse specialists who are determined to improve the lives of people living with a wide range of liver diseases. Find out more.",NA
"97","ALCO","Alico, Inc.","26.1",194967809.1,"n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/alco",NA,99,"https://finance.yahoo.com/quote/ALCO","http://www.alicoinc.com","Alico, Inc. primarily operates two divisions: Alico Citrus, one of the nation's largest citrus producers, and Alico Water Resources and Other Operations, a leading water storage and environmental services division.",NA
"98","ALDR","Alder BioPharmaceuticals, Inc.","10.83",901566190.47,"n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aldr",NA,95,"https://finance.yahoo.com/quote/ALDR","http://www.alderbio.com",NA,NA
"99","ALDX","Aldeyra Therapeutics, Inc.","7.3",200681022.3,"n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aldx",NA,96,"https://finance.yahoo.com/quote/ALDX","http://www.aldeyra.com","Aldeyra Therapeutics develops treatments for aldehyde toxicity-related diseases including Sjögren-Larsson Syndrome (SLS) and noninfectious anterior uveitis.",NA
"100","ALEC","Alector, Inc.","20.31",1398786095.52,"n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/alec",NA,97,"https://finance.yahoo.com/quote/ALEC","http://alector.com","",NA
"101","ALGN","Align Technology, Inc.","322.61",25810378208.12,"n/a","2001","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/algn",NA,100,"https://finance.yahoo.com/quote/ALGN","http://www.aligntech.com",NA,NA
"102","ALGT","Allegiant Travel Company","143.55",2337993538.65,"n/a","2006","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/algt",NA,107,"https://finance.yahoo.com/quote/ALGT","http://www.allegiantair.com","Official Allegiant website, the only place to book Allegiant&#039;s low fares for flights to Las Vegas, Florida, and more. Buy your airline tickets direct and save.","cheap flights, cheap tickets, airline tickets, flight booking, airfare, plane ticket, car rentals, book hotel, flight status, vacation packages"
"103","ALIM","Alimera Sciences, Inc.","0.9099",64603350.4005,"n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alim",NA,101,"https://finance.yahoo.com/quote/ALIM","http://www.alimerasciences.com",NA,NA
"104","ALJJ","ALJ Regional Holdings, Inc.","1.58",60081767.3,"n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/aljj",NA,103,"https://finance.yahoo.com/quote/ALJJ","http://www.aljregionalholdings.com",NA,NA
"105","ALKS","Alkermes plc","24.85",3899076551.65,"n/a","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alks",NA,104,"https://finance.yahoo.com/quote/ALKS","http://www.alkermes.com","Alkermes plc is a pharmaceutical manufacturing and biopharmaceutical company developing innovative medicines to help patients with serious chronic conditions.","biopharmaceutical company alkermes biotech companies stocks biotechnology biomedical engineering stock biopharmaceuticals pharmaceuticals careers pharma jobs corporation massachusetts ma manufacturing research technology pharmaceutical formulation"
"106","ALLK","Allakos Inc.","43.22",1863809469.06,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/allk",NA,105,"https://finance.yahoo.com/quote/ALLK","http://www.allakos.com",NA,NA
"107","ALLO","Allogene Therapeutics, Inc.","29.19",3547732750.8,"n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/allo",NA,113,"https://finance.yahoo.com/quote/ALLO","http://www.allogene.com","Learn how Allogene Therapeutics is accelerating its expansive portfolio of allogeneic cell therapy platforms for cancer.",NA
"108","ALLT","Allot Ltd.","7.31",248809680.52,"n/a","2006","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/allt",NA,114,"https://finance.yahoo.com/quote/ALLT","http://www.allot.com","Allot is a leading, global provider of leading innovative network intelligence and security solutions for Communications Service Providers and Enterprises worldwide.",NA
"109","ALNA","Allena Pharmaceuticals, Inc.","5.25",109284336,"n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/alna",NA,108,"https://finance.yahoo.com/quote/ALNA","http://www.allenapharma.com",NA,NA
"110","ALNY","Alnylam Pharmaceuticals, Inc.","67.54",7195493986.12,"n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alny",NA,116,"https://finance.yahoo.com/quote/ALNY","http://www.alnylam.com","Learn about Alnylam Pharmaceuticals, RNAi therapeutics, and the company&#039;s efforts in treating amyloidosis, hyperoxaluria, and porphyria.",NA
"111","ALOT","AstroNova, Inc.","26.58",185845313.34,"n/a","1983","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/alot",NA,251,"https://finance.yahoo.com/quote/ALOT","http://www.astronovainc.com","Astro-Med is now AstroNova. A world leader in data visualization technology, devoted to serving customers in various markets",NA
"112","ALPN","Alpine Immune Sciences, Inc.","5.95",110498360.35,"n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alpn",NA,121,"https://finance.yahoo.com/quote/ALPN","http://www.alpineimmunesciences.com","Alpine Immune Sciences creates modern therapies targeting the immune synapse to treat cancer and autoimmune disease.",NA
"113","ALRM","Alarm.com Holdings, Inc.","60.95",2945885927.55,"n/a","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/alrm",NA,91,"https://finance.yahoo.com/quote/ALRM","http://www.alarm.com","Alarm.com’s Smart Home Security and solutions power millions of homes. 24/7 professional monitoring and smart home technology keep your home secure and under your control. ","smart home security,home automation,video monitoring,home alarms,energy management"
"114","ALRN","Aileron Therapeutics, Inc.","1.24",33124885.08,"n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alrn",NA,79,"https://finance.yahoo.com/quote/ALRN","http://www.aileronrx.com","Aileron is the clinical-stage leader in the field of stapled peptide ",NA
"115","ALSK","Alaska Communications Systems Group, Inc.","1.71",91971693.36,"n/a","1999","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/alsk",NA,92,"https://finance.yahoo.com/quote/ALSK","http://www.alaskacommunications.com","A trusted partner, Alaska Communications provides extensive, secure, and reliable IT Management Services & Business Solutions. Request your consultation now!","alaska, business, telecom, solutions,managed IT services, cloud-enabled, broadband, Internet, IT, data, networks, services, telephone, phones, carrier, wireline"
"116","ALT","Altimmune, Inc.","2.45",32954166,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alt",NA,127,"https://finance.yahoo.com/quote/ALT","http://www.altimmune.com",NA,NA
"117","ALTM","Altus Midstream Company","5.35",1738371781.75,"n/a","2017","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/altm",NA,130,"https://finance.yahoo.com/quote/ALTM","http://www.altusmidstream.com","The Investor Relations website contains information about Altus Midstream Company&#039;s business for stockholders, potential investors, and financial analysts.",NA
"118","ALTR","Altair Engineering Inc.","36",1404427932,"n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/altr",NA,125,"https://finance.yahoo.com/quote/ALTR","http://www.altair.com",NA,NA
"119","ALXN","Alexion Pharmaceuticals, Inc.","130.9",29352651312.6,"n/a","1996","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alxn",NA,98,"https://finance.yahoo.com/quote/ALXN","http://www.alexion.com",NA,NA
"120","ALYA","Alithya Group inc.","3.02",146459405.84,"n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/alya",NA,102,"https://finance.yahoo.com/quote/ALYA","http://www.alithya.com",NA,NA
"121","AMAG","AMAG Pharmaceuticals, Inc.","10.34",349150149.26,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/amag",NA,131,"https://finance.yahoo.com/quote/AMAG","http://www.amagpharma.com",NA,NA
"122","AMAL","Amalgamated Bank","17.67",561403906.95,"n/a","2018","Consumer Non-Durables","Textiles","https://www.nasdaq.com/symbol/amal",NA,132,"https://finance.yahoo.com/quote/AMAL","http://www.amalgamatedbank.com","Welcome to America’s socially responsible bank: supporting forward-thinking organizations, companies and people and working to make the world more just, compassionate and sustainable.",NA
"123","AMAT","Applied Materials, Inc.","42.7",40539064404.3,"n/a","1972","Technology","Semiconductors","https://www.nasdaq.com/symbol/amat",NA,197,"https://finance.yahoo.com/quote/AMAT","http://www.appliedmaterials.com","Applied Materials, Inc. is the global leader in materials engineering solutions for the semiconductor, flat panel display and solar photovoltaic (PV) industries.","Applied, Applied Materials, semiconductor manufacturing, computer chips, OLED display, LCD display, semiconductor careers, investor relations, news, product library"
"124","AMBA","Ambarella, Inc.","45.42",1486777553.28,"n/a","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/amba",NA,138,"https://finance.yahoo.com/quote/AMBA","http://www.ambarella.com","Ambarella&#039;s advanced imaging solutions make cameras smarter by extracting valuable data from high-resolution video streams.",NA
"125","AMBC","Ambac Financial Group, Inc.","16.48",750178515.68,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ambc",NA,136,"https://finance.yahoo.com/quote/AMBC","http://www.ambac.com",NA,NA
"126","AMBCW","Ambac Financial Group, Inc.","7.601",0,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ambcw",NA,137,"https://finance.yahoo.com/quote/AMBCW","http://www.ambac.com",NA,NA
"127","AMCI","AMCI Acquisition Corp.","9.86",271791846.56,"n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/amci",NA,140,"https://finance.yahoo.com/quote/AMCI","http://www.amciacquisition.com",NA,NA
"128","AMCIU","AMCI Acquisition Corp.","10.2",0,"n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/amciu",NA,141,"https://finance.yahoo.com/quote/AMCIU","http://www.amciacquisition.com",NA,NA
"129","AMCX","AMC Networks Inc.","55.45",3150162852.4,"n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/amcx",NA,139,"https://finance.yahoo.com/quote/AMCX","http://www.amcnetworks.com","Dedicated to creating and distributing bold and inventive stories, AMC Networks owns and operates several of the most popular brands in television and film including AMC, BBC AMERICA, IFC, SundanceTV, WE tv, IFC Films, Sundance Now, Shudder, AMC Studios, and AMC Networks International.","AMC Networks Inc., AMC Networks, AMC, AMC On Demand, AMC HD, Filmcritic.com, Filmsite.org, IFC, The Independent Film Channel, IFC Free, Sundance Channel, Sundance Channel OnDemand, FullFrontalFashion.com, WE tv, WE tv On Demand, WE tv HD, WE Volunteer, GuySpeak.com, IFC Center, IFC Films, IFC Midnight, IFC Productions, Sundance Selects, AMC/Sundance Channel Global, AMC Networks Advertising Sales, AMC Networks Broadcasting & Technology, Charles Dolan, Josh Sapan, Joshua Sapan, Ed Carroll, Sean Sullivan, Sean S. Sullivan, Jamie Gallagher, John Giraldo, Bob Broussard, Charlie Collier, Jennifer Caserta, Sarah Barnett, Kim Martin, Jonathan Sehring, Arlene Manos, Paul Rehrig, Bruce Tuchman, television, TV, cable, cable television, cable programming, entertainment, film, programming, programmers, multiplatform, entertainment brands, film distribution, film production, film exhibition, video-on-demand, on demand, on-demand, VOD, SVOD, transactional on demand, HD, high definition, high-definition "
"130","AMD","Advanced Micro Devices, Inc.","27.5",29743002382.5,"n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/amd",NA,54,"https://finance.yahoo.com/quote/AMD","http://www.amd.com",NA,NA
"131","AMED","Amedisys Inc","108.34",3471738832.32,"n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/amed",NA,143,"https://finance.yahoo.com/quote/AMED","http://www.amedisys.com","Amedisys, Inc. is a leading provider of home health, hospice and personal care. We assist those who need help recovering from illness or injury, emotional and physical support and daily assistance in their homes.",NA
"132","AMEH","Apollo Medical Holdings, Inc.","19.08",682454890.08,"n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/ameh",NA,190,"https://finance.yahoo.com/quote/AMEH","http://www.apollomed.net","Apollo Medical Holdings, Inc. (NASDAQ: AMEH) and Network Medical Management, Inc. has announced the successful completion of their merger.",NA
"133","AMGN","Amgen Inc.","169.91",103634171728.62,"n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/amgn",NA,167,"https://finance.yahoo.com/quote/AMGN","http://www.amgen.com",NA,NA
"134","AMKR","Amkor Technology, Inc.","7.16",1715730100.44,"n/a","1998","Technology","Semiconductors","https://www.nasdaq.com/symbol/amkr",NA,169,"https://finance.yahoo.com/quote/AMKR","http://www.amkor.com","Amkor Technology, Inc. is one of the world’s largest providers of outsourced (OSAT) semiconductor packaging, design, and test services.",NA
"135","AMNB","American National Bankshares, Inc.","36.75",410427528,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amnb",NA,153,"https://finance.yahoo.com/quote/AMNB","http://www.amnb.com","AMNB Online","American National Bank, American, National, Bank, AMNB, Banking, Online Banking, Bank Danville, Danville, Virginia, VA, Bank Burlington, MidCarolina, MidCarolina Bank"
